Generated at 17:42 (eastern) on Wednesday 03 June 2026
Params: cond_upper_bound=None, cond_lower_bound=None
BSD(E,2) check: run (output verified)
Run took: 7 minutes 53 seconds

cremona_label,source,lmfdb_label
19878c1, Zha16_no_2_tors, 19878.c1
19885a1, Zha16_no_2_tors, 19885.a1
19885c1, Zha16_no_2_tors, 19885.b1
19885d1, Zha16_no_2_tors, 19885.d1
19893a1, Zha16_no_2_tors, 19893.a1
19893b1, Zha16_no_2_tors, 19893.b1
19906a1, Zha16_no_2_tors, 19906.a1
19907b1, Zha16_no_2_tors, 19907.b1
19922b1, Zha16_no_2_tors, 19922.a1
19954a1, Zha16_no_2_tors, 19954.a1
19970a1, Zha16_no_2_tors, 19970.a1
19990b1, Zha16_no_2_tors, 19990.a1
19990d1, Zha16_no_2_tors, 19990.f1
20003a1, Zha16_no_2_tors, 20003.a1
20026a1, Zha16_no_2_tors, 20026.a1
20026b1, Zha16_no_2_tors, 20026.d1
20026d1, Zha16_no_2_tors, 20026.e1
20037a1, Zha16_no_2_tors, 20037.a1
20053a1, Zha16_no_2_tors, 20053.a1
20062f1, Zha16_no_2_tors, 20062.f1
20073b1, Zha16_no_2_tors, 20073.e1
20083b1, Zha16_no_2_tors, 20083.c1
20093a1, Zha16_no_2_tors, 20093.a1
20122a1, Zha16_no_2_tors, 20122.a1
20163a1, Zha16_no_2_tors, 20163.b1
20166b1, Zha16_no_2_tors, 20166.a1
20166c1, Zha16_no_2_tors, 20166.b1
20171b1, Zha16_no_2_tors, 20171.b1
20174b1, Zha16_no_2_tors, 20174.b1
20174d1, Zha16_no_2_tors, 20174.c1
20174a1, Zha16_no_2_tors, 20174.d1
20190d1, Zha16_no_2_tors, 20190.d1
20195a1, Zha16_no_2_tors, 20195.a1
20195c1, Zha16_no_2_tors, 20195.b1
20238a1, Zha16_no_2_tors, 20238.a1
20238b1, Zha16_no_2_tors, 20238.b1
20253a1, Zha16_no_2_tors, 20253.a1
20262c1, Zha16_no_2_tors, 20262.e1
20293b1, Zha16_no_2_tors, 20293.a1
20293a1, Zha16_no_2_tors, 20293.e1
20307b1, Zha16_no_2_tors, 20307.d1
20307d1, Zha16_no_2_tors, 20307.e1
20310d1, Zha16_no_2_tors, 20310.c1
20310c1, Zha16_no_2_tors, 20310.e1
20315a1, Zha16_no_2_tors, 20315.b1
20330e1, Zha16_no_2_tors, 20330.e1
20342b1, Zha16_no_2_tors, 20342.b1
20346c1, Zha16_no_2_tors, 20346.c1
20355c1, Zha16_no_2_tors, 20355.d1
20355e1, Zha16_no_2_tors, 20355.f1
20370c1, Zha16_no_2_tors, 20370.c1
20370e1, Zha16_no_2_tors, 20370.d1
20370d1, Zha16_no_2_tors, 20370.e1
20370k1, Zha16_no_2_tors, 20370.k1
20370n1, Zha16_no_2_tors, 20370.o1
20370r1, Zha16_no_2_tors, 20370.s1
20381a1, Zha16_no_2_tors, 20381.a1
20391c1, Zha16_no_2_tors, 20391.d1
20391f1, Zha16_no_2_tors, 20391.f1
20405a1, Zha16_no_2_tors, 20405.a1
20413a1, Zha16_no_2_tors, 20413.a1
20418d1, Zha16_no_2_tors, 20418.b1
20418h1, Zha16_no_2_tors, 20418.j1
20418l1, Zha16_no_2_tors, 20418.k1
20435a1, Zha16_no_2_tors, 20435.d1
20442a1, Zha16_no_2_tors, 20442.a1
20451d1, Zha16_no_2_tors, 20451.d1
20451e1, Zha16_no_2_tors, 20451.f1
20490g1, Zha16_no_2_tors, 20490.g1
20490f1, Zha16_no_2_tors, 20490.h1
20510c1, Zha16_no_2_tors, 20510.d1
20562d1, Zha16_no_2_tors, 20562.e1
20578a1, Zha16_no_2_tors, 20578.a1
20579a1, Zha16_no_2_tors, 20579.a1
20594b1, Zha16_no_2_tors, 20594.b1
20595b1, Zha16_no_2_tors, 20595.b1
20607c1, Zha16_no_2_tors, 20607.c1
20609c1, Zha16_no_2_tors, 20609.c1
20621b1, Zha16_no_2_tors, 20621.d1
20630b1, Zha16_no_2_tors, 20630.a1
20666a1, Zha16_no_2_tors, 20666.a1
20670g1, Zha16_no_2_tors, 20670.a1
20670l1, Zha16_no_2_tors, 20670.l1
20670p1, Zha16_no_2_tors, 20670.q1
20670x1, Zha16_no_2_tors, 20670.x1
20697a1, Zha16_no_2_tors, 20697.a1
20721a1, Zha16_no_2_tors, 20721.a1
20730b1, Zha16_no_2_tors, 20730.b1
20730c1, Zha16_no_2_tors, 20730.c1
20730j1, Zha16_no_2_tors, 20730.i1
20734f1, Zha16_no_2_tors, 20734.e1
20734e1, Zha16_no_2_tors, 20734.f1
20735h1, Zha16_no_2_tors, 20735.f1
20735e1, Zha16_no_2_tors, 20735.h1
20755a1, Zha16_no_2_tors, 20755.a1
20766a1, Zha16_no_2_tors, 20766.a1
20766b1, Zha16_no_2_tors, 20766.b1
20795a1, Zha16_no_2_tors, 20795.b1
20803a1, Zha16_no_2_tors, 20803.b1
20803c1, Zha16_no_2_tors, 20803.c1
20811a1, Zha16_no_2_tors, 20811.a1
20814a1, Zha16_no_2_tors, 20814.c1
20821a1, Zha16_no_2_tors, 20821.a1
20858a1, Zha16_no_2_tors, 20858.a1
20878a1, Zha16_no_2_tors, 20878.a1
20883a1, Zha16_no_2_tors, 20883.a1
20894a1, Zha16_no_2_tors, 20894.a1
20901a1, Zha16_no_2_tors, 20901.a1
20914b1, Zha16_no_2_tors, 20914.a1
20922a1, Zha16_no_2_tors, 20922.a1
20930f1, Zha16_no_2_tors, 20930.d1
20930h1, Zha16_no_2_tors, 20930.h1
20955c1, Zha16_no_2_tors, 20955.b1
20955d1, Zha16_no_2_tors, 20955.f1
20962b1, Zha16_no_2_tors, 20962.d1
20966b1, Zha16_no_2_tors, 20966.b1
20982b1, Zha16_no_2_tors, 20982.b1
20982f1, Zha16_no_2_tors, 20982.f1
20982g1, Zha16_no_2_tors, 20982.h1
20998a1, Zha16_no_2_tors, 20998.a1
21018c1, Zha16_no_2_tors, 21018.b1
21018a1, Zha16_no_2_tors, 21018.d1
21018h1, Zha16_no_2_tors, 21018.g1
21026a1, Zha16_no_2_tors, 21026.a1
21026b1, Zha16_no_2_tors, 21026.b1
21030b1, Zha16_no_2_tors, 21030.a1
21030c1, Zha16_no_2_tors, 21030.b1
21030k1, Zha16_no_2_tors, 21030.k1
21035a1, Zha16_no_2_tors, 21035.a1
21057a1, Zha16_no_2_tors, 21057.a1
21115a1, Zha16_no_2_tors, 21115.b1
21130a1, Zha16_no_2_tors, 21130.a1
21161a1, Zha16_no_2_tors, 21161.a1
21166b1, Zha16_no_2_tors, 21166.b1
21167a1, Zha16_no_2_tors, 21167.b1
21170c1, Zha16_no_2_tors, 21170.b1
21170e1, Zha16_no_2_tors, 21170.g1
21171b1, Zha16_no_2_tors, 21171.a1
21171a1, Zha16_no_2_tors, 21171.c1
21214a1, Zha16_no_2_tors, 21214.a1
21230a1, Zha16_no_2_tors, 21230.b1
21273b1, Zha16_no_2_tors, 21273.d1
21273d1, Zha16_no_2_tors, 21273.e1
21281b1, Zha16_no_2_tors, 21281.a1
21281a1, Zha16_no_2_tors, 21281.b1
21281c1, Zha16_no_2_tors, 21281.c1
21282d1, Zha16_no_2_tors, 21282.a1
21282b1, Zha16_no_2_tors, 21282.f1
21307a1, Zha16_no_2_tors, 21307.d1
21327a1, Zha16_no_2_tors, 21327.a1
21354a1, Zha16_no_2_tors, 21354.a1
21363a1, Zha16_no_2_tors, 21363.a1
21394a1, Zha16_no_2_tors, 21394.b1
21399b1, Zha16_no_2_tors, 21399.d1
21410a1, Zha16_no_2_tors, 21410.c1
21437c1, Zha16_no_2_tors, 21437.b1
21454b1, Zha16_no_2_tors, 21454.c1
21490a1, Zha16_no_2_tors, 21490.c1
21490c1, Zha16_no_2_tors, 21490.d1
21533a1, Zha16_no_2_tors, 21533.b1
21534b1, Zha16_no_2_tors, 21534.d1
21541a1, Zha16_no_2_tors, 21541.a1
21549a1, Zha16_no_2_tors, 21549.a1
21549b1, Zha16_no_2_tors, 21549.b1
21571a1, Zha16_no_2_tors, 21571.a1
21594a1, Zha16_no_2_tors, 21594.b1
21595b1, Zha16_no_2_tors, 21595.a1
21603a1, Zha16_no_2_tors, 21603.a1
21614b1, Zha16_no_2_tors, 21614.b1
21623a1, Zha16_no_2_tors, 21623.b1
21630a1, Zha16_no_2_tors, 21630.b1
21630k1, Zha16_no_2_tors, 21630.k1
21630m1, Zha16_no_2_tors, 21630.m1
21630bc1, Zha16_no_2_tors, 21630.bc1
21634a1, Zha16_no_2_tors, 21634.a1
21634b1, Zha16_no_2_tors, 21634.b1
21709b1, Zha16_no_2_tors, 21709.b1
21718a1, Zha16_no_2_tors, 21718.a1
21719a1, Zha16_no_2_tors, 21719.a1
21723a1, Zha16_no_2_tors, 21723.a1
21738c1, Zha16_no_2_tors, 21738.b1
21754a1, Zha16_no_2_tors, 21754.a1
21786b1, Zha16_no_2_tors, 21786.b1
21786e1, Zha16_no_2_tors, 21786.e1
21806a1, Zha16_no_2_tors, 21806.a1
21818a1, Zha16_no_2_tors, 21818.a1
21858c1, Zha16_no_2_tors, 21858.c1
21882a1, Zha16_no_2_tors, 21882.b1
21882e1, Zha16_no_2_tors, 21882.e1
21882q1, Zha16_no_2_tors, 21882.q1
21907a1, Zha16_no_2_tors, 21907.a1
21909a1, Zha16_no_2_tors, 21909.b1
21930b1, Zha16_no_2_tors, 21930.b1
21930f1, Zha16_no_2_tors, 21930.c1
21930d1, Zha16_no_2_tors, 21930.f1
21930i1, Zha16_no_2_tors, 21930.h1
21930k1, Zha16_no_2_tors, 21930.l1
21930l1, Zha16_no_2_tors, 21930.m1
21930r1, Zha16_no_2_tors, 21930.u1
21930v1, Zha16_no_2_tors, 21930.v1
21930z1, Zha16_no_2_tors, 21930.x1
21930ba1, Zha16_no_2_tors, 21930.z1
21930bc1, Zha16_no_2_tors, 21930.bd1
21939a1, Zha16_no_2_tors, 21939.a1
21945c1, Zha16_no_2_tors, 21945.h1
21945u1, Zha16_no_2_tors, 21945.o1
21945b1, Zha16_no_2_tors, 21945.s1
21945i1, Zha16_no_2_tors, 21945.t1
21945bb1, Zha16_no_2_tors, 21945.ba1
21959b1, Zha16_no_2_tors, 21959.c1
21963a1, Zha16_no_2_tors, 21963.a1
21979d1, Zha16_no_2_tors, 21979.b1
21979c1, Zha16_no_2_tors, 21979.e1
21981a1, Zha16_no_2_tors, 21981.c1
21982c1, Zha16_no_2_tors, 21982.c1
22011a1, Zha16_no_2_tors, 22011.c1
22030c1, Zha16_no_2_tors, 22030.e1
22035i1, Zha16_no_2_tors, 22035.c1
22035b1, Zha16_no_2_tors, 22035.i1
22054c1, Zha16_no_2_tors, 22054.a1
22065b1, Zha16_no_2_tors, 22065.d1
22074c1, Zha16_no_2_tors, 22074.d1
22074f1, Zha16_no_2_tors, 22074.e1
22078a1, Zha16_no_2_tors, 22078.a1
22078b1, Zha16_no_2_tors, 22078.d1
22085a1, Zha16_no_2_tors, 22085.a1
22110c1, Zha16_no_2_tors, 22110.d1
22110q1, Zha16_no_2_tors, 22110.n1
22195e1, Zha16_no_2_tors, 22195.e1
22195b1, Zha16_no_2_tors, 22195.f1
22205a1, Zha16_no_2_tors, 22205.a1
22213a1, Zha16_no_2_tors, 22213.a1
22222a1, Zha16_no_2_tors, 22222.a1
22242b1, Zha16_no_2_tors, 22242.a1
22242j1, Zha16_no_2_tors, 22242.i1
22243b1, Zha16_no_2_tors, 22243.b1
22254b1, Zha16_no_2_tors, 22254.b1
22282d1, Zha16_no_2_tors, 22282.c1
22285c1, Zha16_no_2_tors, 22285.a1
22310a1, Zha16_no_2_tors, 22310.c1
22310h1, Zha16_no_2_tors, 22310.g1
22345b1, Zha16_no_2_tors, 22345.a1
22345a1, Zha16_no_2_tors, 22345.b1
22371a1, Zha16_no_2_tors, 22371.a1
22386b1, Zha16_no_2_tors, 22386.d1
22386d1, Zha16_no_2_tors, 22386.e1
22387a1, Zha16_no_2_tors, 22387.a1
22395b1, Zha16_no_2_tors, 22395.b1
22395d1, Zha16_no_2_tors, 22395.c1
22398e1, Zha16_no_2_tors, 22398.e1
22418a1, Zha16_no_2_tors, 22418.c1
22427b1, Zha16_no_2_tors, 22427.b1
22430a1, Zha16_no_2_tors, 22430.a1
22434c1, Zha16_no_2_tors, 22434.f1
22454a1, Zha16_no_2_tors, 22454.a1
22485b1, Zha16_no_2_tors, 22485.b1
22498d1, Zha16_no_2_tors, 22498.e1
22502a1, Zha16_no_2_tors, 22502.a1
22515a1, Zha16_no_2_tors, 22515.a1
22534d1, Zha16_no_2_tors, 22534.d1
22539a1, Zha16_no_2_tors, 22539.a1
22566a1, Zha16_no_2_tors, 22566.a1
22598a1, Zha16_no_2_tors, 22598.a1
22602b1, Zha16_no_2_tors, 22602.b1
22602d1, Zha16_no_2_tors, 22602.e1
22606a1, Zha16_no_2_tors, 22606.a1
22606b1, Zha16_no_2_tors, 22606.b1
22606c1, Zha16_no_2_tors, 22606.f1
22634a1, Zha16_no_2_tors, 22634.a1
22659a1, Zha16_no_2_tors, 22659.a1
22661a1, Zha16_no_2_tors, 22661.a1
22661b1, Zha16_no_2_tors, 22661.b1
22670a1, Zha16_no_2_tors, 22670.a1
22677a1, Zha16_no_2_tors, 22677.a1
22682a1, Zha16_no_2_tors, 22682.a1
22685d1, Zha16_no_2_tors, 22685.c1
22701d1, Zha16_no_2_tors, 22701.c1
22701e1, Zha16_no_2_tors, 22701.d1
22715a1, Zha16_no_2_tors, 22715.a1
22745a1, Zha16_no_2_tors, 22745.a1
22746c1, Zha16_no_2_tors, 22746.a1
22746b1, Zha16_no_2_tors, 22746.b1
22746i1, Zha16_no_2_tors, 22746.j1
22755d1, Zha16_no_2_tors, 22755.e1
22755h1, Zha16_no_2_tors, 22755.f1
22763a1, Zha16_no_2_tors, 22763.a1
22774c1, Zha16_no_2_tors, 22774.c1
22786b1, Zha16_no_2_tors, 22786.b1
22790a1, Zha16_no_2_tors, 22790.b1
22790d1, Zha16_no_2_tors, 22790.e1
22790e1, Zha16_no_2_tors, 22790.f1
22802a1, Zha16_no_2_tors, 22802.a1
22802b1, Zha16_no_2_tors, 22802.b1
22810a1, Zha16_no_2_tors, 22810.a1
22819a1, Zha16_no_2_tors, 22819.a1
22821a1, Zha16_no_2_tors, 22821.a1
22830c1, Zha16_no_2_tors, 22830.c1
22830d1, Zha16_no_2_tors, 22830.d1
22862b1, Zha16_no_2_tors, 22862.e1
22885b1, Zha16_no_2_tors, 22885.c1
22890c1, Zha16_no_2_tors, 22890.e1
22890f1, Zha16_no_2_tors, 22890.h1
22893e1, Zha16_no_2_tors, 22893.e1
22926a1, Zha16_no_2_tors, 22926.a1
22933a1, Zha16_no_2_tors, 22933.b1
22939d1, Zha16_no_2_tors, 22939.d1
22965b1, Zha16_no_2_tors, 22965.d1
22967b1, Zha16_no_2_tors, 22967.b1
22974d1, Zha16_no_2_tors, 22974.e1
22983b1, Zha16_no_2_tors, 22983.a1
22983a1, Zha16_no_2_tors, 22983.c1
22987a1, Zha16_no_2_tors, 22987.a1
22989c1, Zha16_no_2_tors, 22989.b1
23010b1, Zha16_no_2_tors, 23010.b1
23010i1, Zha16_no_2_tors, 23010.i1
23010j1, Zha16_no_2_tors, 23010.l1
23010q1, Zha16_no_2_tors, 23010.r1
23018b1, Zha16_no_2_tors, 23018.a1
23018c1, Zha16_no_2_tors, 23018.c1
23019a1, Zha16_no_2_tors, 23019.a1
23042b1, Zha16_no_2_tors, 23042.a1
23054a1, Zha16_no_2_tors, 23054.a1
23070b1, Zha16_no_2_tors, 23070.b1
23083a1, Zha16_no_2_tors, 23083.a1
23091a1, Zha16_no_2_tors, 23091.b1
23106a1, Zha16_no_2_tors, 23106.a1
23163a1, Zha16_no_2_tors, 23163.a1
23254c1, Zha16_no_2_tors, 23254.a1
23278a1, Zha16_no_2_tors, 23278.a1
23307b1, Zha16_no_2_tors, 23307.d1
23307g1, Zha16_no_2_tors, 23307.g1
23386d1, Zha16_no_2_tors, 23386.d1
23419a1, Zha16_no_2_tors, 23419.a1
23426g1, Zha16_no_2_tors, 23426.j1
23446d1, Zha16_no_2_tors, 23446.e1
23466a1, Zha16_no_2_tors, 23466.a1
23466c1, Zha16_no_2_tors, 23466.c1
23505a1, Zha16_no_2_tors, 23505.a1
23506j1, Zha16_no_2_tors, 23506.g1
23506h1, Zha16_no_2_tors, 23506.h1
23506g1, Zha16_no_2_tors, 23506.l1
23506i1, Zha16_no_2_tors, 23506.m1
23523a1, Zha16_no_2_tors, 23523.a1
23542a1, Zha16_no_2_tors, 23542.a1
23554a1, Zha16_no_2_tors, 23554.a1
23570b1, Zha16_no_2_tors, 23570.a1
23570h1, Zha16_no_2_tors, 23570.f1
23574a1, Zha16_no_2_tors, 23574.a1
23586g1, Zha16_no_2_tors, 23586.g1
23587a1, Zha16_no_2_tors, 23587.a1
23605a1, Zha16_no_2_tors, 23605.c1
23610c1, Zha16_no_2_tors, 23610.c1
23614a1, Zha16_no_2_tors, 23614.a1
23630e1, Zha16_no_2_tors, 23630.e1
23635a1, Zha16_no_2_tors, 23635.a1
23673c1, Zha16_no_2_tors, 23673.a1
23673a1, Zha16_no_2_tors, 23673.c1
23682c1, Zha16_no_2_tors, 23682.c1
23691a1, Zha16_no_2_tors, 23691.a1
23694c1, Zha16_no_2_tors, 23694.b1
23707a1, Zha16_no_2_tors, 23707.b1
23709b1, Zha16_no_2_tors, 23709.f1
23714b1, Zha16_no_2_tors, 23714.b1
23714f1, Zha16_no_2_tors, 23714.e1
23730g1, Zha16_no_2_tors, 23730.h1
23730s1, Zha16_no_2_tors, 23730.t1
23730bh1, Zha16_no_2_tors, 23730.bh1
23739b1, Zha16_no_2_tors, 23739.b1
23758a1, Zha16_no_2_tors, 23758.a1
23770b1, Zha16_no_2_tors, 23770.c1
23770d1, Zha16_no_2_tors, 23770.e1
23779b1, Zha16_no_2_tors, 23779.c1
23779a1, Zha16_no_2_tors, 23779.d1
23790b1, Zha16_no_2_tors, 23790.d1
23790j1, Zha16_no_2_tors, 23790.j1
23790n1, Zha16_no_2_tors, 23790.n1
23790r1, Zha16_no_2_tors, 23790.q1
23821a1, Zha16_no_2_tors, 23821.a1
23835d1, Zha16_no_2_tors, 23835.b1
23842f1, Zha16_no_2_tors, 23842.g1
23862d1, Zha16_no_2_tors, 23862.b1
23862c1, Zha16_no_2_tors, 23862.c1
23862g1, Zha16_no_2_tors, 23862.g1
23862h1, Zha16_no_2_tors, 23862.i1
23862l1, Zha16_no_2_tors, 23862.k1
23862k1, Zha16_no_2_tors, 23862.m1
23874d1, Zha16_no_2_tors, 23874.e1
23874h1, Zha16_no_2_tors, 23874.h1
23885a1, Zha16_no_2_tors, 23885.a1
23891e1, Zha16_no_2_tors, 23891.e1
23894b1, Zha16_no_2_tors, 23894.b1
23907c1, Zha16_no_2_tors, 23907.a1
23907d1, Zha16_no_2_tors, 23907.c1
23907a1, Zha16_no_2_tors, 23907.d1
23933b1, Zha16_no_2_tors, 23933.b1
23962a1, Zha16_no_2_tors, 23962.a1
23997a1, Zha16_no_2_tors, 23997.a1
24013a1, Zha16_no_2_tors, 24013.a1
24015b1, Zha16_no_2_tors, 24015.c1
24035a1, Zha16_no_2_tors, 24035.f1
24054c1, Zha16_no_2_tors, 24054.c1
24085a1, Zha16_no_2_tors, 24085.a1
24090e1, Zha16_no_2_tors, 24090.f1
24090g1, Zha16_no_2_tors, 24090.h1
24090k1, Zha16_no_2_tors, 24090.k1
24090n1, Zha16_no_2_tors, 24090.l1
24122a1, Zha16_no_2_tors, 24122.a1
24122b1, Zha16_no_2_tors, 24122.b1
24123a1, Zha16_no_2_tors, 24123.a1
24123d1, Zha16_no_2_tors, 24123.c1
24143a1, Zha16_no_2_tors, 24143.a1
24154a1, Zha16_no_2_tors, 24154.b1
24154b1, Zha16_no_2_tors, 24154.c1
24155a1, Zha16_no_2_tors, 24155.a1
24171a1, Zha16_no_2_tors, 24171.b1
24195a1, Zha16_no_2_tors, 24195.a1
24198d1, Zha16_no_2_tors, 24198.h1
24213a1, Zha16_no_2_tors, 24213.e1
24221b1, Zha16_no_2_tors, 24221.b1
24230a1, Zha16_no_2_tors, 24230.a1
24230b1, Zha16_no_2_tors, 24230.b1
24234b1, Zha16_no_2_tors, 24234.b1
24234f1, Zha16_no_2_tors, 24234.f1
24259a1, Zha16_no_2_tors, 24259.a1
24270b1, Zha16_no_2_tors, 24270.b1
24270c1, Zha16_no_2_tors, 24270.c1
24274c1, Zha16_no_2_tors, 24274.e1
24283a1, Zha16_no_2_tors, 24283.a1
24298a1, Zha16_no_2_tors, 24298.a1
24306a1, Zha16_no_2_tors, 24306.a1
24310n1, Zha16_no_2_tors, 24310.d1
24310h1, Zha16_no_2_tors, 24310.g1
24310x1, Zha16_no_2_tors, 24310.bb1
24310v1, Zha16_no_2_tors, 24310.bd1
24315d1, Zha16_no_2_tors, 24315.a1
24315c1, Zha16_no_2_tors, 24315.b1
24315a1, Zha16_no_2_tors, 24315.d1
24315b1, Zha16_no_2_tors, 24315.e1
24330h1, Zha16_no_2_tors, 24330.h1
24330m1, Zha16_no_2_tors, 24330.m1
24346f1, Zha16_no_2_tors, 24346.e1
24355a1, Zha16_no_2_tors, 24355.a1
24387a1, Zha16_no_2_tors, 24387.a1
24405b1, Zha16_no_2_tors, 24405.a1
24414n1, Zha16_no_2_tors, 24414.n1
24431b1, Zha16_no_2_tors, 24431.b1
24431c1, Zha16_no_2_tors, 24431.d1
24445a1, Zha16_no_2_tors, 24445.a1
24455a1, Zha16_no_2_tors, 24455.c1
24461b1, Zha16_no_2_tors, 24461.b1
24461c1, Zha16_no_2_tors, 24461.d1
24470a1, Zha16_no_2_tors, 24470.a1
24483a1, Zha16_no_2_tors, 24483.a1
24513a1, Zha16_no_2_tors, 24513.a1
24518b1, Zha16_no_2_tors, 24518.a1
24542a1, Zha16_no_2_tors, 24542.a1
24558d1, Zha16_no_2_tors, 24558.d1
24573a1, Zha16_no_2_tors, 24573.b1
24582a1, Zha16_no_2_tors, 24582.d1
24582g1, Zha16_no_2_tors, 24582.g1
24594c1, Zha16_no_2_tors, 24594.d1
24595a1, Zha16_no_2_tors, 24595.a1
24610c1, Zha16_no_2_tors, 24610.d1
24610e1, Zha16_no_2_tors, 24610.e1
24618i1, Zha16_no_2_tors, 24618.i1
24618j1, Zha16_no_2_tors, 24618.j1
24621a1, Zha16_no_2_tors, 24621.b1
24643a1, Zha16_no_2_tors, 24643.b1
24682c1, Zha16_no_2_tors, 24682.d1
24711a1, Zha16_no_2_tors, 24711.a1
24715a1, Zha16_no_2_tors, 24715.b1
24726f1, Zha16_no_2_tors, 24726.e1
24742a1, Zha16_no_2_tors, 24742.a1
24746a1, Zha16_no_2_tors, 24746.a1
24765a1, Zha16_no_2_tors, 24765.a1
24765f1, Zha16_no_2_tors, 24765.k1
24771c1, Zha16_no_2_tors, 24771.c1
24771a1, Zha16_no_2_tors, 24771.d1
24787b1, Zha16_no_2_tors, 24787.b1
24802a1, Zha16_no_2_tors, 24802.a1
24830c1, Zha16_no_2_tors, 24830.c1
24846c1, Zha16_no_2_tors, 24846.e1
24846q1, Zha16_no_2_tors, 24846.r1
24891a1, Zha16_no_2_tors, 24891.a1
24891c1, Zha16_no_2_tors, 24891.c1
24891b1, Zha16_no_2_tors, 24891.d1
24897c1, Zha16_no_2_tors, 24897.e1
24910e1, Zha16_no_2_tors, 24910.h1
24910k1, Zha16_no_2_tors, 24910.k1
24918c1, Zha16_no_2_tors, 24918.b1
24918h1, Zha16_no_2_tors, 24918.g1
24955b1, Zha16_no_2_tors, 24955.c1
24965d1, Zha16_no_2_tors, 24965.c1
24982a1, Zha16_no_2_tors, 24982.a1
25010e1, Zha16_no_2_tors, 25010.e1
25021a1, Zha16_no_2_tors, 25021.a1
25053h1, Zha16_no_2_tors, 25053.f1
25058c1, Zha16_no_2_tors, 25058.c1
25058e1, Zha16_no_2_tors, 25058.d1
25118c1, Zha16_no_2_tors, 25118.c1
25122b1, Zha16_no_2_tors, 25122.b1
25122j1, Zha16_no_2_tors, 25122.i1
25134a1, Zha16_no_2_tors, 25134.b1
25134d1, Zha16_no_2_tors, 25134.d1
25138b1, Zha16_no_2_tors, 25138.b1
25142a1, Zha16_no_2_tors, 25142.b1
25179e1, Zha16_no_2_tors, 25179.c1
25199a1, Zha16_no_2_tors, 25199.a1
25201a1, Zha16_no_2_tors, 25201.a1
25234b1, Zha16_no_2_tors, 25234.a1
25258a1, Zha16_no_2_tors, 25258.a1
25266b1, Zha16_no_2_tors, 25266.b1
25274b1, Zha16_no_2_tors, 25274.b1
25278c1, Zha16_no_2_tors, 25278.g1
25278m1, Zha16_no_2_tors, 25278.l1
25302a1, Zha16_no_2_tors, 25302.a1
25310a1, Zha16_no_2_tors, 25310.a1
25310c1, Zha16_no_2_tors, 25310.b1
25310b1, Zha16_no_2_tors, 25310.c1
25334c1, Zha16_no_2_tors, 25334.c1
25338b1, Zha16_no_2_tors, 25338.b1
25338e1, Zha16_no_2_tors, 25338.g1
25338k1, Zha16_no_2_tors, 25338.h1
25342a1, Zha16_no_2_tors, 25342.a1
25355a1, Zha16_no_2_tors, 25355.a1
25365d1, Zha16_no_2_tors, 25365.i1
25374e1, Zha16_no_2_tors, 25374.e1
25426b1, Zha16_no_2_tors, 25426.d1
25435b1, Zha16_no_2_tors, 25435.a1
25435c1, Zha16_no_2_tors, 25435.c1
25451b1, Zha16_no_2_tors, 25451.a1
25455a1, Zha16_no_2_tors, 25455.a1
25458b1, Zha16_no_2_tors, 25458.a1
25459a1, Zha16_no_2_tors, 25459.a1
25466c1, Zha16_no_2_tors, 25466.c1
25518a1, Zha16_no_2_tors, 25518.a1
25518g1, Zha16_no_2_tors, 25518.h1
25530c1, Zha16_no_2_tors, 25530.b1
25530l1, Zha16_no_2_tors, 25530.g1
25530r1, Zha16_no_2_tors, 25530.u1
25530bh1, Zha16_no_2_tors, 25530.bf1
25554a1, Zha16_no_2_tors, 25554.a1
25566d1, Zha16_no_2_tors, 25566.e1
25630d1, Zha16_no_2_tors, 25630.e1
25674d1, Zha16_no_2_tors, 25674.d1
25674e1, Zha16_no_2_tors, 25674.e1
25683f1, Zha16_no_2_tors, 25683.b1
25683a1, Zha16_no_2_tors, 25683.e1
25683e1, Zha16_no_2_tors, 25683.j1
25691a1, Zha16_no_2_tors, 25691.a1
25698a1, Zha16_no_2_tors, 25698.b1
25705f1, Zha16_no_2_tors, 25705.a1
25705a1, Zha16_no_2_tors, 25705.c1
25705b1, Zha16_no_2_tors, 25705.d1
25714c1, Zha16_no_2_tors, 25714.e1
25715b1, Zha16_no_2_tors, 25715.a1
25745b1, Zha16_no_2_tors, 25745.b1
25779b1, Zha16_no_2_tors, 25779.a1
25786a1, Zha16_no_2_tors, 25786.a1
25802b1, Zha16_no_2_tors, 25802.b1
25802e1, Zha16_no_2_tors, 25802.d1
25802d1, Zha16_no_2_tors, 25802.e1
25858a1, Zha16_no_2_tors, 25858.b1
25859a1, Zha16_no_2_tors, 25859.a1
25861d1, Zha16_no_2_tors, 25861.d1
25861c1, Zha16_no_2_tors, 25861.i1
25862a1, Zha16_no_2_tors, 25862.b1
25869b1, Zha16_no_2_tors, 25869.a1
25869a1, Zha16_no_2_tors, 25869.b1
25878d1, Zha16_no_2_tors, 25878.e1
25878g1, Zha16_no_2_tors, 25878.f1
25883a1, Zha16_no_2_tors, 25883.b1
25898a1, Zha16_no_2_tors, 25898.a1
25898b1, Zha16_no_2_tors, 25898.b1
25901b1, Zha16_no_2_tors, 25901.b1
25907a1, Zha16_no_2_tors, 25907.a1
25962b1, Zha16_no_2_tors, 25962.b1
25973d1, Zha16_no_2_tors, 25973.d1
