curve_label,lmfdb_label,source,conductor,old_twist_count,new_twist_count,removed_twist_count,added_twist_count,net_delta,algorithm2_class
446091e1,446091.e1,Zha16_no_2_tors,446091,12,12,0,0,0,UNCHANGED
446093a1,446093.a1,Zha16_no_2_tors,446093,8,7,1,0,-1,SHRINK_ONLY
446106b1,446106.b1,Zha16_no_2_tors,446106,5,5,0,0,0,UNCHANGED
446142a1,446142.a1,Zha16_no_2_tors,446142,6,6,0,0,0,UNCHANGED
446151b1,446151.b2,CLZ20,446151,1,1,0,0,0,UNCHANGED
446154h1,446154.h1,Zha16_no_2_tors,446154,1,1,0,0,0,UNCHANGED
446158d1,446158.d1,Zha16_no_2_tors,446158,1,1,0,0,0,UNCHANGED
446173b1,446173.b1,CLZ20,446173,1,1,0,0,0,UNCHANGED
446187d1,446187.d1,Zha16_no_2_tors,446187,3,3,0,0,0,UNCHANGED
446195a1,446195.a1,Zha16_no_2_tors,446195,8,8,0,0,0,UNCHANGED
446210a1,446210.a1,Zha16_no_2_tors,446210,16,9,7,0,-7,SHRINK_ONLY
446210f1,446210.f1,Zha16_no_2_tors,446210,16,9,7,0,-7,SHRINK_ONLY
446290b1,446290.b1,Zha16_no_2_tors,446290,2,2,0,0,0,UNCHANGED
446307c1,446307.c1,Zha16_no_2_tors,446307,8,8,0,0,0,UNCHANGED
446361e1,446361.e1,Zha16_no_2_tors,446361,8,8,0,0,0,UNCHANGED
446410a1,446410.a1,Zha16_no_2_tors,446410,7,7,0,0,0,UNCHANGED
446453a1,446453.a1,Zha16_no_2_tors,446453,3,3,0,0,0,UNCHANGED
446453b1,446453.b1,Zha16_no_2_tors,446453,3,3,0,0,0,UNCHANGED
446469a1,446469.a1,Zha16_no_2_tors,446469,7,7,0,0,0,UNCHANGED
446515a1,446515.a1,Zha16_no_2_tors,446515,16,16,0,0,0,UNCHANGED
446573a1,446573.a1,Zha16_no_2_tors,446573,9,9,0,0,0,UNCHANGED
446582b1,446582.b1,Zha16_no_2_tors,446582,16,16,0,0,0,UNCHANGED
446595f1,446595.f1,Zha16_no_2_tors,446595,3,3,0,0,0,UNCHANGED
446602d1,446602.d1,Zha16_no_2_tors,446602,3,3,0,0,0,UNCHANGED
446610d1,446610.d1,Zha16_no_2_tors,446610,2,2,0,0,0,UNCHANGED
446617a1,446617.a1,Zha16_no_2_tors,446617,22,15,7,0,-7,SHRINK_ONLY
446637a1,446637.a1,Zha16_no_2_tors,446637,11,11,0,0,0,UNCHANGED
446658a1,446658.a1,Zha16_no_2_tors,446658,2,2,0,0,0,UNCHANGED
446674b1,446674.b1,Zha16_no_2_tors,446674,23,23,0,0,0,UNCHANGED
446702a1,446702.a1,Zha16_no_2_tors,446702,3,3,0,0,0,UNCHANGED
446705c1,446705.c1,Zha16_no_2_tors,446705,10,10,0,0,0,UNCHANGED
446710m1,446710.m1,Zha16_no_2_tors,446710,1,1,0,0,0,UNCHANGED
446714a1,446714.a1,Zha16_no_2_tors,446714,8,8,0,0,0,UNCHANGED
446718d1,446718.d1,Zha16_no_2_tors,446718,8,8,0,0,0,UNCHANGED
446790h1,446790.h1,Zha16_no_2_tors,446790,2,2,0,0,0,UNCHANGED
446790t1,446790.t1,Zha16_no_2_tors,446790,2,2,0,0,0,UNCHANGED
446802a1,446802.a1,Zha16_no_2_tors,446802,2,2,0,0,0,UNCHANGED
446802d1,446802.d1,Zha16_no_2_tors,446802,3,3,0,0,0,UNCHANGED
446802g1,446802.g1,Zha16_no_2_tors,446802,3,3,0,0,0,UNCHANGED
446835c1,446835.c1,Zha16_no_2_tors,446835,8,8,0,0,0,UNCHANGED
446858a1,446858.a1,Zha16_no_2_tors,446858,34,26,8,0,-8,SHRINK_ONLY
446866g1,446866.g1,Zha16_no_2_tors,446866,7,7,0,0,0,UNCHANGED
446874i1,446874.i1,Zha16_no_2_tors,446874,4,4,0,0,0,UNCHANGED
446907c1,446907.c1,Zha16_no_2_tors,446907,8,8,0,0,0,UNCHANGED
446982m1,446982.m1,Zha16_no_2_tors,446982,2,2,0,0,0,UNCHANGED
446997a1,446997.a1,Zha16_no_2_tors,446997,8,8,0,0,0,UNCHANGED
447035a1,447035.a1,Zha16_no_2_tors,447035,9,7,2,0,-2,SHRINK_ONLY
447042c1,447042.c1,Zha16_no_2_tors,447042,8,8,0,0,0,UNCHANGED
447042e1,447042.e1,Zha16_no_2_tors,447042,7,7,0,0,0,UNCHANGED
447045a1,447045.a1,Zha16_no_2_tors,447045,5,5,0,0,0,UNCHANGED
447045b1,447045.b1,Zha16_no_2_tors,447045,11,11,0,0,0,UNCHANGED
447051b1,447051.b1,Zha16_no_2_tors,447051,2,2,0,0,0,UNCHANGED
447078a1,447078.a1,Zha16_no_2_tors,447078,4,4,0,0,0,UNCHANGED
447090o1,447090.o1,Zha16_no_2_tors,447090,1,1,0,0,0,UNCHANGED
447115a1,447115.a1,Zha16_no_2_tors,447115,7,7,0,0,0,UNCHANGED
447122a1,447122.a1,Zha16_no_2_tors,447122,7,5,2,0,-2,SHRINK_ONLY
447149a1,447149.a1,Zha16_no_2_tors,447149,22,22,0,0,0,UNCHANGED
447186a1,447186.a1,Zha16_no_2_tors,447186,10,10,0,0,0,UNCHANGED
447186b1,447186.b1,Zha16_no_2_tors,447186,10,10,0,0,0,UNCHANGED
447186c1,447186.c1,Zha16_no_2_tors,447186,7,7,0,0,0,UNCHANGED
447227a1,447227.a1,Zha16_no_2_tors,447227,9,8,1,0,-1,SHRINK_ONLY
447234a1,447234.a1,Zha16_no_2_tors,447234,6,6,0,0,0,UNCHANGED
447342c1,447342.c1,Zha16_no_2_tors,447342,4,4,0,0,0,UNCHANGED
447342d1,447342.d1,Zha16_no_2_tors,447342,2,2,0,0,0,UNCHANGED
447347a1,447347.a1,Zha16_no_2_tors,447347,24,15,9,0,-9,SHRINK_ONLY
447355c1,447355.c1,Zha16_no_2_tors,447355,5,5,0,0,0,UNCHANGED
447430f1,447430.f1,Zha16_no_2_tors,447430,5,5,0,0,0,UNCHANGED
447506a1,447506.a1,Zha16_no_2_tors,447506,23,14,9,0,-9,SHRINK_ONLY
447510b1,447510.b1,Zha16_no_2_tors,447510,1,1,0,0,0,UNCHANGED
447519a1,447519.a1,Zha16_no_2_tors,447519,23,23,0,0,0,UNCHANGED
447535b1,447535.b1,Zha16_no_2_tors,447535,3,3,0,0,0,UNCHANGED
447535c1,447535.c1,Zha16_no_2_tors,447535,3,3,0,0,0,UNCHANGED
447538c1,447538.c1,Zha16_no_2_tors,447538,7,6,1,0,-1,SHRINK_ONLY
447586a1,447586.a1,Zha16_no_2_tors,447586,13,13,0,0,0,UNCHANGED
447595a1,447595.a1,Zha16_no_2_tors,447595,11,11,0,0,0,UNCHANGED
447654a1,447654.a1,Zha16_no_2_tors,447654,8,8,0,0,0,UNCHANGED
447670c1,447670.c1,Zha16_no_2_tors,447670,5,5,0,0,0,UNCHANGED
447686a1,447686.a1,Zha16_no_2_tors,447686,18,18,0,0,0,UNCHANGED
447689a1,447689.a1,Zha16_no_2_tors,447689,25,17,8,0,-8,SHRINK_ONLY
447693b1,447693.b1,Zha16_no_2_tors,447693,7,7,0,0,0,UNCHANGED
447702e1,447702.e1,Zha16_no_2_tors,447702,1,1,0,0,0,UNCHANGED
447702i1,447702.i1,Zha16_no_2_tors,447702,1,1,0,0,0,UNCHANGED
447702m1,447702.m1,Zha16_no_2_tors,447702,1,1,0,0,0,UNCHANGED
447726e1,447726.e1,Zha16_no_2_tors,447726,3,3,0,0,0,UNCHANGED
447730a1,447730.a1,Zha16_no_2_tors,447730,7,7,0,0,0,UNCHANGED
447774g1,447774.g1,Zha16_no_2_tors,447774,4,4,0,0,0,UNCHANGED
447802b1,447802.b1,Zha16_no_2_tors,447802,3,3,0,0,0,UNCHANGED
447810bb1,447810.bb1,Zha16_no_2_tors,447810,1,1,0,0,0,UNCHANGED
447834a1,447834.a1,Zha16_no_2_tors,447834,2,2,0,0,0,UNCHANGED
447870a1,447870.a1,Zha16_no_2_tors,447870,3,3,0,0,0,UNCHANGED
447874c1,447874.c2,CLZ20,447874,5,5,0,0,0,UNCHANGED
447887a1,447887.a1,Zha16_no_2_tors,447887,6,6,0,0,0,UNCHANGED
447902k1,447902.k1,Zha16_no_2_tors,447902,2,2,0,0,0,UNCHANGED
447906a1,447906.a1,Zha16_no_2_tors,447906,2,2,0,0,0,UNCHANGED
447915a1,447915.a1,Zha16_no_2_tors,447915,3,3,0,0,0,UNCHANGED
447951a1,447951.a1,Zha16_no_2_tors,447951,6,6,0,0,0,UNCHANGED
447951d1,447951.d1,Zha16_no_2_tors,447951,6,6,0,0,0,UNCHANGED
447990q1,447990.q1,Zha16_no_2_tors,447990,3,3,0,0,0,UNCHANGED
447990r1,447990.r1,Zha16_no_2_tors,447990,3,3,0,0,0,UNCHANGED
448018a1,448018.a1,Zha16_no_2_tors,448018,7,7,0,0,0,UNCHANGED
448034b1,448034.b1,Zha16_no_2_tors,448034,9,8,1,0,-1,SHRINK_ONLY
448035g1,448035.g1,Zha16_no_2_tors,448035,1,1,0,0,0,UNCHANGED
448035h1,448035.h1,Zha16_no_2_tors,448035,1,1,0,0,0,UNCHANGED
448058c1,448058.c1,Zha16_no_2_tors,448058,4,4,0,0,0,UNCHANGED
448095a1,448095.a1,Zha16_no_2_tors,448095,7,7,0,0,0,UNCHANGED
448122a1,448122.a1,Zha16_no_2_tors,448122,11,11,0,0,0,UNCHANGED
448122c1,448122.c1,Zha16_no_2_tors,448122,6,6,0,0,0,UNCHANGED
448147a1,448147.a1,Zha16_no_2_tors,448147,6,6,0,0,0,UNCHANGED
448147c1,448147.c1,Zha16_no_2_tors,448147,4,4,0,0,0,UNCHANGED
448158c1,448158.c1,Zha16_no_2_tors,448158,4,4,0,0,0,UNCHANGED
448194b1,448194.b1,CLZ20,448194,3,3,0,0,0,UNCHANGED
448230h1,448230.h1,Zha16_no_2_tors,448230,2,2,0,0,0,UNCHANGED
448230o1,448230.o1,Zha16_no_2_tors,448230,2,2,0,0,0,UNCHANGED
448230x1,448230.x1,Zha16_no_2_tors,448230,2,2,0,0,0,UNCHANGED
448235b1,448235.b1,Zha16_no_2_tors,448235,8,7,1,0,-1,SHRINK_ONLY
448273a1,448273.a1,CLZ20,448273,1,1,0,0,0,UNCHANGED
448278a1,448278.a1,Zha16_no_2_tors,448278,6,6,0,0,0,UNCHANGED
448286e1,448286.e1,Zha16_no_2_tors,448286,4,3,1,0,-1,SHRINK_ONLY
448315b1,448315.b1,Zha16_no_2_tors,448315,9,9,0,0,0,UNCHANGED
448318c1,448318.c1,Zha16_no_2_tors,448318,3,3,0,0,0,UNCHANGED
448330c1,448330.c1,Zha16_no_2_tors,448330,3,3,0,0,0,UNCHANGED
448347a1,448347.a1,Zha16_no_2_tors,448347,10,10,0,0,0,UNCHANGED
448386b1,448386.b1,CLZ20,448386,1,1,0,0,0,UNCHANGED
448446b1,448446.b1,Zha16_no_2_tors,448446,4,4,0,0,0,UNCHANGED
448458a1,448458.a1,Zha16_no_2_tors,448458,3,3,0,0,0,UNCHANGED
448459c1,448459.c1,Zha16_no_2_tors,448459,7,7,0,0,0,UNCHANGED
448482a1,448482.a1,CLZ20,448482,1,1,0,0,0,UNCHANGED
448498a1,448498.a1,Zha16_no_2_tors,448498,6,6,0,0,0,UNCHANGED
448509a1,448509.a1,Zha16_no_2_tors,448509,18,18,0,0,0,UNCHANGED
448518k1,448518.k1,Zha16_no_2_tors,448518,2,2,0,0,0,UNCHANGED
448518o1,448518.o1,Zha16_no_2_tors,448518,2,2,0,0,0,UNCHANGED
448518r1,448518.r1,Zha16_no_2_tors,448518,2,2,0,0,0,UNCHANGED
448527a1,448527.a1,Zha16_no_2_tors,448527,10,10,0,0,0,UNCHANGED
448530i1,448530.i1,Zha16_no_2_tors,448530,5,5,0,0,0,UNCHANGED
448534a1,448534.a1,Zha16_no_2_tors,448534,18,18,0,0,0,UNCHANGED
448563a1,448563.a1,Zha16_no_2_tors,448563,20,20,0,0,0,UNCHANGED
448585b1,448585.b1,Zha16_no_2_tors,448585,15,11,4,0,-4,SHRINK_ONLY
448586a1,448586.a1,Zha16_no_2_tors,448586,16,13,3,0,-3,SHRINK_ONLY
448601a1,448601.a1,Zha16_no_2_tors,448601,9,9,0,0,0,UNCHANGED
448610b1,448610.b1,Zha16_no_2_tors,448610,7,5,2,0,-2,SHRINK_ONLY
448615c1,448615.c1,Zha16_no_2_tors,448615,1,1,0,0,0,UNCHANGED
448630o1,448630.o1,Zha16_no_2_tors,448630,1,1,0,0,0,UNCHANGED
448651a1,448651.a1,Zha16_no_2_tors,448651,8,8,0,0,0,UNCHANGED
448661a1,448661.a1,Zha16_no_2_tors,448661,32,24,8,0,-8,SHRINK_ONLY
448661b1,448661.b1,Zha16_no_2_tors,448661,19,19,0,0,0,UNCHANGED
448670a1,448670.a1,Zha16_no_2_tors,448670,6,6,0,0,0,UNCHANGED
448773a1,448773.a1,Zha16_no_2_tors,448773,3,3,0,0,0,UNCHANGED
448779d1,448779.d2,CLZ20,448779,1,1,0,0,0,UNCHANGED
448795a1,448795.a1,Zha16_no_2_tors,448795,16,16,0,0,0,UNCHANGED
448798a1,448798.a1,Zha16_no_2_tors,448798,5,5,0,0,0,UNCHANGED
448882a1,448882.a1,Zha16_no_2_tors,448882,8,8,0,0,0,UNCHANGED
448899a1,448899.a1,Zha16_no_2_tors,448899,3,3,0,0,0,UNCHANGED
448914a1,448914.a1,Zha16_no_2_tors,448914,5,5,0,0,0,UNCHANGED
448914b1,448914.b1,Zha16_no_2_tors,448914,4,4,0,0,0,UNCHANGED
448914j1,448914.j1,Zha16_no_2_tors,448914,5,5,0,0,0,UNCHANGED
448926a1,448926.a1,Zha16_no_2_tors,448926,7,7,0,0,0,UNCHANGED
448989b1,448989.b1,Zha16_no_2_tors,448989,6,6,0,0,0,UNCHANGED
449006a1,449006.a1,Zha16_no_2_tors,449006,8,6,2,0,-2,SHRINK_ONLY
449018a1,449018.a1,Zha16_no_2_tors,449018,12,9,3,0,-3,SHRINK_ONLY
449034a1,449034.a1,Zha16_no_2_tors,449034,3,3,0,0,0,UNCHANGED
449038g1,449038.g1,Zha16_no_2_tors,449038,1,1,0,0,0,UNCHANGED
449043a1,449043.a1,Zha16_no_2_tors,449043,5,5,0,0,0,UNCHANGED
449054a1,449054.a1,Zha16_no_2_tors,449054,16,12,4,0,-4,SHRINK_ONLY
449070f1,449070.f1,Zha16_no_2_tors,449070,3,3,0,0,0,UNCHANGED
449110b1,449110.b1,Zha16_no_2_tors,449110,4,4,0,0,0,UNCHANGED
449115a1,449115.a1,Zha16_no_2_tors,449115,2,2,0,0,0,UNCHANGED
449141a1,449141.a1,Zha16_no_2_tors,449141,3,1,2,0,-2,SHRINK_ONLY
449157c1,449157.c1,Zha16_no_2_tors,449157,5,5,0,0,0,UNCHANGED
449174a1,449174.a1,Zha16_no_2_tors,449174,8,7,1,0,-1,SHRINK_ONLY
449174i1,449174.i1,Zha16_no_2_tors,449174,8,7,1,0,-1,SHRINK_ONLY
449178c1,449178.c1,Zha16_no_2_tors,449178,3,3,0,0,0,UNCHANGED
449178o1,449178.o1,Zha16_no_2_tors,449178,3,3,0,0,0,UNCHANGED
449195a1,449195.a1,Zha16_no_2_tors,449195,27,19,8,0,-8,SHRINK_ONLY
449259d1,449259.d1,Zha16_no_2_tors,449259,1,1,0,0,0,UNCHANGED
449266b1,449266.b1,Zha16_no_2_tors,449266,22,22,0,0,0,UNCHANGED
449274j1,449274.j1,Zha16_no_2_tors,449274,1,1,0,0,0,UNCHANGED
449274m1,449274.m1,Zha16_no_2_tors,449274,1,1,0,0,0,UNCHANGED
449282a1,449282.a1,Zha16_no_2_tors,449282,10,8,2,0,-2,SHRINK_ONLY
449285a1,449285.a1,Zha16_no_2_tors,449285,9,9,0,0,0,UNCHANGED
449301a1,449301.a1,Zha16_no_2_tors,449301,20,20,0,0,0,UNCHANGED
449309a1,449309.a1,Zha16_no_2_tors,449309,13,13,0,0,0,UNCHANGED
449355c1,449355.c1,Zha16_no_2_tors,449355,3,3,0,0,0,UNCHANGED
449358o1,449358.o1,Zha16_no_2_tors,449358,3,3,0,0,0,UNCHANGED
449358v1,449358.v1,Zha16_no_2_tors,449358,3,3,0,0,0,UNCHANGED
449386a1,449386.a1,Zha16_no_2_tors,449386,9,9,0,0,0,UNCHANGED
449387a1,449387.a1,Zha16_no_2_tors,449387,6,4,2,0,-2,SHRINK_ONLY
449403c1,449403.c1,Zha16_no_2_tors,449403,8,8,0,0,0,UNCHANGED
449421a1,449421.a1,Zha16_no_2_tors,449421,6,6,0,0,0,UNCHANGED
449426a1,449426.a1,Zha16_no_2_tors,449426,9,9,0,0,0,UNCHANGED
449454b1,449454.b1,Zha16_no_2_tors,449454,4,4,0,0,0,UNCHANGED
449454c1,449454.c1,Zha16_no_2_tors,449454,4,4,0,0,0,UNCHANGED
449493a1,449493.a1,Zha16_no_2_tors,449493,2,2,0,0,0,UNCHANGED
449499b1,449499.b1,Zha16_no_2_tors,449499,5,5,0,0,0,UNCHANGED
449530c1,449530.c1,Zha16_no_2_tors,449530,7,7,0,0,0,UNCHANGED
449533f1,449533.f1,Zha16_no_2_tors,449533,10,5,5,0,-5,SHRINK_ONLY
449538e1,449538.e1,Zha16_no_2_tors,449538,5,5,0,0,0,UNCHANGED
449589a1,449589.a1,Zha16_no_2_tors,449589,1,1,0,0,0,UNCHANGED
449589b1,449589.b1,Zha16_no_2_tors,449589,1,1,0,0,0,UNCHANGED
449682d1,449682.d1,Zha16_no_2_tors,449682,2,2,0,0,0,UNCHANGED
449691a1,449691.a2,CLZ20,449691,1,1,0,0,0,UNCHANGED
449707a1,449707.a1,Zha16_no_2_tors,449707,18,18,0,0,0,UNCHANGED
449743a1,449743.a1,CLZ20,449743,1,1,0,0,0,UNCHANGED
449763b1,449763.b1,Zha16_no_2_tors,449763,16,16,0,0,0,UNCHANGED
449779a1,449779.a1,Zha16_no_2_tors,449779,6,6,0,0,0,UNCHANGED
449779b1,449779.b1,Zha16_no_2_tors,449779,5,5,0,0,0,UNCHANGED
449785d1,449785.d1,Zha16_no_2_tors,449785,1,1,0,0,0,UNCHANGED
449785h1,449785.h1,Zha16_no_2_tors,449785,1,1,0,0,0,UNCHANGED
449798c1,449798.c1,Zha16_no_2_tors,449798,11,6,5,0,-5,SHRINK_ONLY
449798d1,449798.d1,Zha16_no_2_tors,449798,11,6,5,0,-5,SHRINK_ONLY
449817b1,449817.b1,Zha16_no_2_tors,449817,15,15,0,0,0,UNCHANGED
449834j1,449834.j1,Zha16_no_2_tors,449834,1,1,0,0,0,UNCHANGED
449841c1,449841.c1,Zha16_no_2_tors,449841,3,3,0,0,0,UNCHANGED
449845a1,449845.a2,CLZ20,449845,1,1,0,0,0,UNCHANGED
449853a1,449853.a1,Zha16_no_2_tors,449853,9,9,0,0,0,UNCHANGED
449863a1,449863.a1,Zha16_no_2_tors,449863,22,16,6,0,-6,SHRINK_ONLY
449871b1,449871.b1,Zha16_no_2_tors,449871,9,9,0,0,0,UNCHANGED
449903a1,449903.a1,CLZ20,449903,1,1,0,0,0,UNCHANGED
449915a1,449915.a1,Zha16_no_2_tors,449915,23,18,5,0,-5,SHRINK_ONLY
449995p1,449995.p1,Zha16_no_2_tors,449995,2,2,0,0,0,UNCHANGED
449995s1,449995.s1,Zha16_no_2_tors,449995,2,2,0,0,0,UNCHANGED
449997a1,449997.a2,CLZ20,449997,1,1,0,0,0,UNCHANGED
450022c1,450022.c1,Zha16_no_2_tors,450022,13,10,3,0,-3,SHRINK_ONLY
450030n1,450030.n1,Zha16_no_2_tors,450030,1,1,0,0,0,UNCHANGED
450030o1,450030.o1,Zha16_no_2_tors,450030,1,1,0,0,0,UNCHANGED
450051b1,450051.b1,Zha16_no_2_tors,450051,4,4,0,0,0,UNCHANGED
450051f1,450051.f1,Zha16_no_2_tors,450051,5,5,0,0,0,UNCHANGED
450074a1,450074.a1,Zha16_no_2_tors,450074,21,21,0,0,0,UNCHANGED
450102b1,450102.b1,Zha16_no_2_tors,450102,6,6,0,0,0,UNCHANGED
450155a1,450155.a1,Zha16_no_2_tors,450155,28,18,10,0,-10,SHRINK_ONLY
450157a1,450157.a1,Zha16_no_2_tors,450157,24,18,6,0,-6,SHRINK_ONLY
450158a1,450158.a1,Zha16_no_2_tors,450158,11,11,0,0,0,UNCHANGED
450166b1,450166.b1,Zha16_no_2_tors,450166,7,7,0,0,0,UNCHANGED
450186b1,450186.b1,Zha16_no_2_tors,450186,1,1,0,0,0,UNCHANGED
450230g1,450230.g1,Zha16_no_2_tors,450230,2,1,1,0,-1,SHRINK_ONLY
450235a1,450235.a1,Zha16_no_2_tors,450235,5,5,0,0,0,UNCHANGED
450253b1,450253.b1,CLZ20,450253,1,1,0,0,0,UNCHANGED
450269a1,450269.a1,Zha16_no_2_tors,450269,23,23,0,0,0,UNCHANGED
450285e1,450285.e1,Zha16_no_2_tors,450285,3,3,0,0,0,UNCHANGED
450294b1,450294.b1,Zha16_no_2_tors,450294,1,1,0,0,0,UNCHANGED
450302a1,450302.a1,Zha16_no_2_tors,450302,7,7,0,0,0,UNCHANGED
450330f1,450330.f1,Zha16_no_2_tors,450330,2,2,0,0,0,UNCHANGED
450355a1,450355.a1,Zha16_no_2_tors,450355,13,13,0,0,0,UNCHANGED
450381b1,450381.b1,Zha16_no_2_tors,450381,10,10,0,0,0,UNCHANGED
450417b1,450417.b1,Zha16_no_2_tors,450417,7,7,0,0,0,UNCHANGED
450429c1,450429.c1,Zha16_no_2_tors,450429,2,2,0,0,0,UNCHANGED
450454a1,450454.a1,Zha16_no_2_tors,450454,25,25,0,0,0,UNCHANGED
450458a1,450458.a1,Zha16_no_2_tors,450458,10,6,4,0,-4,SHRINK_ONLY
450489c1,450489.c1,Zha16_no_2_tors,450489,9,9,0,0,0,UNCHANGED
450546a1,450546.a1,Zha16_no_2_tors,450546,5,5,0,0,0,UNCHANGED
450546e1,450546.e1,Zha16_no_2_tors,450546,5,5,0,0,0,UNCHANGED
450570k1,450570.k1,Zha16_no_2_tors,450570,2,2,0,0,0,UNCHANGED
450570n1,450570.n1,Zha16_no_2_tors,450570,2,2,0,0,0,UNCHANGED
450573a1,450573.a1,CLZ20,450573,1,1,0,0,0,UNCHANGED
450579b1,450579.b1,Zha16_no_2_tors,450579,17,17,0,0,0,UNCHANGED
450597f1,450597.f1,Zha16_no_2_tors,450597,3,3,0,0,0,UNCHANGED
450598b1,450598.b1,Zha16_no_2_tors,450598,20,20,0,0,0,UNCHANGED
450654b1,450654.b1,Zha16_no_2_tors,450654,10,10,0,0,0,UNCHANGED
450669a1,450669.a1,Zha16_no_2_tors,450669,19,19,0,0,0,UNCHANGED
450674a1,450674.a1,Zha16_no_2_tors,450674,11,11,0,0,0,UNCHANGED
450674c1,450674.c2,CLZ20,450674,1,1,0,0,0,UNCHANGED
450678d1,450678.d1,Zha16_no_2_tors,450678,3,3,0,0,0,UNCHANGED
450699a1,450699.a1,Zha16_no_2_tors,450699,9,9,0,0,0,UNCHANGED
450726c1,450726.c1,Zha16_no_2_tors,450726,3,3,0,0,0,UNCHANGED
450759b1,450759.b1,Zha16_no_2_tors,450759,11,11,0,0,0,UNCHANGED
450771c1,450771.c1,Zha16_no_2_tors,450771,4,4,0,0,0,UNCHANGED
450782a1,450782.a1,Zha16_no_2_tors,450782,11,9,2,0,-2,SHRINK_ONLY
450786i1,450786.i1,Zha16_no_2_tors,450786,1,1,0,0,0,UNCHANGED
450798b1,450798.b1,Zha16_no_2_tors,450798,13,13,0,0,0,UNCHANGED
450806b1,450806.b1,Zha16_no_2_tors,450806,11,7,4,0,-4,SHRINK_ONLY
450843a1,450843.a1,Zha16_no_2_tors,450843,7,7,0,0,0,UNCHANGED
450845a1,450845.a1,Zha16_no_2_tors,450845,7,7,0,0,0,UNCHANGED
450853a1,450853.a1,Zha16_no_2_tors,450853,4,4,0,0,0,UNCHANGED
450862a1,450862.a1,Zha16_no_2_tors,450862,25,25,0,0,0,UNCHANGED
450901a1,450901.a1,Zha16_no_2_tors,450901,6,6,0,0,0,UNCHANGED
450930b1,450930.b1,Zha16_no_2_tors,450930,3,3,0,0,0,UNCHANGED
450939b1,450939.b1,Zha16_no_2_tors,450939,7,7,0,0,0,UNCHANGED
450939c1,450939.c1,CLZ20,450939,1,1,0,0,0,UNCHANGED
450951a1,450951.a1,CLZ20,450951,1,1,0,0,0,UNCHANGED
450962a1,450962.a2,CLZ20,450962,1,1,0,0,0,UNCHANGED
450966b1,450966.b1,Zha16_no_2_tors,450966,9,9,0,0,0,UNCHANGED
450979a1,450979.a1,Zha16_no_2_tors,450979,14,14,0,0,0,UNCHANGED
451010k1,451010.k1,Zha16_no_2_tors,451010,2,2,0,0,0,UNCHANGED
451011c1,451011.c1,Zha16_no_2_tors,451011,1,1,0,0,0,UNCHANGED
451034a1,451034.a1,Zha16_no_2_tors,451034,9,9,0,0,0,UNCHANGED
451067a1,451067.a1,Zha16_no_2_tors,451067,10,7,3,0,-3,SHRINK_ONLY
451106a1,451106.a1,Zha16_no_2_tors,451106,10,8,2,0,-2,SHRINK_ONLY
451110e1,451110.e1,Zha16_no_2_tors,451110,1,1,0,0,0,UNCHANGED
451110f1,451110.f1,Zha16_no_2_tors,451110,1,1,0,0,0,UNCHANGED
451115a1,451115.a1,Zha16_no_2_tors,451115,10,7,3,0,-3,SHRINK_ONLY
451174d1,451174.d1,Zha16_no_2_tors,451174,3,3,0,0,0,UNCHANGED
451178h1,451178.h1,Zha16_no_2_tors,451178,2,2,0,0,0,UNCHANGED
451182b1,451182.b1,Zha16_no_2_tors,451182,3,3,0,0,0,UNCHANGED
451182c1,451182.c1,Zha16_no_2_tors,451182,1,1,0,0,0,UNCHANGED
451195a1,451195.a1,Zha16_no_2_tors,451195,19,19,0,0,0,UNCHANGED
451195b1,451195.b1,Zha16_no_2_tors,451195,12,12,0,0,0,UNCHANGED
451199a1,451199.a1,CLZ20,451199,1,1,0,0,0,UNCHANGED
451205e1,451205.e1,Zha16_no_2_tors,451205,3,2,1,0,-1,SHRINK_ONLY
451218e1,451218.e1,Zha16_no_2_tors,451218,4,4,0,0,0,UNCHANGED
451227a1,451227.a1,Zha16_no_2_tors,451227,6,6,0,0,0,UNCHANGED
451234d1,451234.d1,Zha16_no_2_tors,451234,4,4,0,0,0,UNCHANGED
451234g1,451234.g1,Zha16_no_2_tors,451234,4,4,0,0,0,UNCHANGED
451243b1,451243.b1,Zha16_no_2_tors,451243,5,5,0,0,0,UNCHANGED
451245a1,451245.a1,Zha16_no_2_tors,451245,3,3,0,0,0,UNCHANGED
451262a1,451262.a1,Zha16_no_2_tors,451262,9,9,0,0,0,UNCHANGED
451267a1,451267.a1,Zha16_no_2_tors,451267,21,15,6,0,-6,SHRINK_ONLY
451346b1,451346.b1,Zha16_no_2_tors,451346,5,5,0,0,0,UNCHANGED
451346e1,451346.e1,Zha16_no_2_tors,451346,5,5,0,0,0,UNCHANGED
451366a1,451366.a1,Zha16_no_2_tors,451366,22,22,0,0,0,UNCHANGED
451374h1,451374.h1,Zha16_no_2_tors,451374,1,1,0,0,0,UNCHANGED
451410m1,451410.m1,Zha16_no_2_tors,451410,1,1,0,0,0,UNCHANGED
451435a1,451435.a1,Zha16_no_2_tors,451435,3,3,0,0,0,UNCHANGED
451506b1,451506.b1,Zha16_no_2_tors,451506,3,3,0,0,0,UNCHANGED
451533a1,451533.a1,Zha16_no_2_tors,451533,9,9,0,0,0,UNCHANGED
451542a1,451542.a1,Zha16_no_2_tors,451542,1,1,0,0,0,UNCHANGED
451542c1,451542.c1,Zha16_no_2_tors,451542,1,1,0,0,0,UNCHANGED
