curve_label,status,old_index,new_index,old_source,new_source,old_lmfdb_label,new_lmfdb_label
341297b1,REMOVED,30865,,Zha16_no_2_tors,,341297.b1,
341558b1,REMOVED,30875,,Zha16_no_2_tors,,341558.b1,
341642a1,REMOVED,30881,,Zha16_no_2_tors,,341642.a1,
341822c1,REMOVED,30898,,Zha16_no_2_tors,,341822.c1,
342146a1,REMOVED,30921,,Zha16_no_2_tors,,342146.a1,
342470b1,REMOVED,30942,,Zha16_no_2_tors,,342470.b1,
342566a1,REMOVED,30946,,Zha16_no_2_tors,,342566.a1,
342586a1,REMOVED,30951,,Zha16_no_2_tors,,342586.a1,
342830a1,REMOVED,30967,,Zha16_no_2_tors,,342830.a1,
343027e1,REMOVED,30981,,Zha16_no_2_tors,,343027.e1,
343154a1,REMOVED,30987,,Zha16_no_2_tors,,343154.a2,
343214b1,REMOVED,30994,,Zha16_no_2_tors,,343214.b1,
343286a1,REMOVED,31004,,Zha16_no_2_tors,,343286.a1,
343370b1,REMOVED,31014,,Zha16_no_2_tors,,343370.b2,
343691c1,REMOVED,31027,,Zha16_no_2_tors,,343691.c1,
343859a1,REMOVED,31045,,Zha16_no_2_tors,,343859.a2,
343978g1,REMOVED,31053,,Zha16_no_2_tors,,343978.g1,
344002b1,REMOVED,31055,,Zha16_no_2_tors,,344002.b1,
344030a1,REMOVED,31056,,Zha16_no_2_tors,,344030.a1,
344123a1,REMOVED,31061,,Zha16_no_2_tors,,344123.a1,
344195a1,REMOVED,31067,,Zha16_no_2_tors,,344195.a1,
344266a1,REMOVED,31071,,Zha16_no_2_tors,,344266.a1,
344659c1,REMOVED,31098,,Zha16_no_2_tors,,344659.c1,
344699a1,REMOVED,31106,,Zha16_no_2_tors,,344699.a1,
344998c1,REMOVED,31123,,Zha16_no_2_tors,,344998.c1,
345230b1,REMOVED,31133,,Zha16_no_2_tors,,345230.b2,
345299a1,REMOVED,31139,,Zha16_no_2_tors,,345299.a1,
345419b1,REMOVED,31146,,Zha16_no_2_tors,,345419.b1,
345590c1,REMOVED,31153,,Zha16_no_2_tors,,345590.c1,
345590n1,REMOVED,31154,,Zha16_no_2_tors,,345590.n1,
346486b1,REMOVED,31210,,Zha16_no_2_tors,,346486.b1,
346731e1,REMOVED,31223,,Zha16_no_2_tors,,346731.e2,
346922a1,REMOVED,31236,,Zha16_no_2_tors,,346922.a1,
346955b1,REMOVED,31245,,Zha16_no_2_tors,,346955.b1,
347326b1,REMOVED,31260,,Zha16_no_2_tors,,347326.b1,
347630a1,REMOVED,31284,,Zha16_no_2_tors,,347630.a1,
347930a1,REMOVED,31301,,Zha16_no_2_tors,,347930.a1,
348110b1,REMOVED,31315,,Zha16_no_2_tors,,348110.b2,
348157b1,REMOVED,31319,,Zha16_no_2_tors,,348157.b2,
348274d1,REMOVED,31329,,Zha16_no_2_tors,,348274.d1,
348301b1,REMOVED,31330,,Zha16_no_2_tors,,348301.b1,
348370f1,REMOVED,31339,,Zha16_no_2_tors,,348370.f1,
348418d1,REMOVED,31345,,Zha16_no_2_tors,,348418.d1,
348502b1,REMOVED,31348,,Zha16_no_2_tors,,348502.b1,
348502l1,REMOVED,31350,,Zha16_no_2_tors,,348502.l1,
348535b1,REMOVED,31353,,Zha16_no_2_tors,,348535.b1,
348986a1,REMOVED,31389,,Zha16_no_2_tors,,348986.a1,
349195a1,REMOVED,31400,,Zha16_no_2_tors,,349195.a2,
349622a1,REMOVED,31423,,Zha16_no_2_tors,,349622.a1,
349706a1,REMOVED,31430,,Zha16_no_2_tors,,349706.a1,
349918c1,REMOVED,31447,,Zha16_no_2_tors,,349918.c1,
349982a1,REMOVED,31451,,Zha16_no_2_tors,,349982.a1,
350051a1,REMOVED,31456,,Zha16_no_2_tors,,350051.a1,
350366b1,REMOVED,31478,,Zha16_no_2_tors,,350366.b1,
350402a1,REMOVED,31484,,Zha16_no_2_tors,,350402.a1,
350426a1,REMOVED,31488,,Zha16_no_2_tors,,350426.a2,
351206a1,REMOVED,31536,,Zha16_no_2_tors,,351206.a1,
351395a1,REMOVED,31541,,Zha16_no_2_tors,,351395.a1,
351554b1,REMOVED,31553,,Zha16_no_2_tors,,351554.b1,
352351b1,REMOVED,31599,,Zha16_no_2_tors,,352351.b1,
352454a1,REMOVED,31602,,Zha16_no_2_tors,,352454.a1,
352510a1,REMOVED,31604,,Zha16_no_2_tors,,352510.a1,
352513a1,REMOVED,31605,,Zha16_no_2_tors,,352513.a1,
353030i1,REMOVED,31636,,Zha16_no_2_tors,,353030.i1,
353086a1,REMOVED,31638,,Zha16_no_2_tors,,353086.a1,
353231a1,REMOVED,31649,,Zha16_no_2_tors,,353231.a1,
353242b1,REMOVED,31653,,Zha16_no_2_tors,,353242.b2,
353258a1,REMOVED,31654,,Zha16_no_2_tors,,353258.a1,
353366a1,REMOVED,31659,,Zha16_no_2_tors,,353366.a1,
353555a1,REMOVED,31668,,Zha16_no_2_tors,,353555.a1,
353758a1,REMOVED,31687,,Zha16_no_2_tors,,353758.a2,
353830c1,REMOVED,31692,,Zha16_no_2_tors,,353830.c1,
353945a1,REMOVED,31698,,Zha16_no_2_tors,,353945.a1,
353990l1,REMOVED,31703,,Zha16_no_2_tors,,353990.l2,
354034a1,REMOVED,31709,,Zha16_no_2_tors,,354034.a1,
354133b1,REMOVED,31715,,Zha16_no_2_tors,,354133.b1,
354277d1,REMOVED,31724,,Zha16_no_2_tors,,354277.d1,
355094a1,REMOVED,31758,,Zha16_no_2_tors,,355094.a1,
355154a1,REMOVED,31768,,Zha16_no_2_tors,,355154.a2,
355426a1,REMOVED,31784,,Zha16_no_2_tors,,355426.a2,
355510b1,REMOVED,31789,,Zha16_no_2_tors,,355510.b2,
355606c1,REMOVED,31795,,Zha16_no_2_tors,,355606.c1,
355754a1,REMOVED,31802,,Zha16_no_2_tors,,355754.a1,
355762b1,REMOVED,31803,,Zha16_no_2_tors,,355762.b1,
356035b1,REMOVED,31824,,Zha16_no_2_tors,,356035.b1,
356066a1,REMOVED,31826,,Zha16_no_2_tors,,356066.a1,
356317a1,REMOVED,31835,,Zha16_no_2_tors,,356317.a1,
356510y1,REMOVED,31844,,Zha16_no_2_tors,,356510.y1,
356585b1,REMOVED,31849,,Zha16_no_2_tors,,356585.b1,
356618c1,REMOVED,31852,,Zha16_no_2_tors,,356618.c2,
357011c1,REMOVED,31871,,Zha16_no_2_tors,,357011.c1,
357299a1,REMOVED,31891,,Zha16_no_2_tors,,357299.a2,
357371e1,REMOVED,31896,,Zha16_no_2_tors,,357371.e1,
357826b1,REMOVED,31918,,Zha16_no_2_tors,,357826.b2,
357866a1,REMOVED,31925,,Zha16_no_2_tors,,357866.a1,
357938a1,REMOVED,31929,,Zha16_no_2_tors,,357938.a1,
357995c1,REMOVED,31931,,Zha16_no_2_tors,,357995.c1,
358130e1,REMOVED,31943,,Zha16_no_2_tors,,358130.e1,
358234b1,REMOVED,31951,,Zha16_no_2_tors,,358234.b1,
358466a1,REMOVED,31963,,Zha16_no_2_tors,,358466.a1,
358514a1,REMOVED,31966,,Zha16_no_2_tors,,358514.a1,
358577a1,REMOVED,31969,,Zha16_no_2_tors,,358577.a1,
358658a1,REMOVED,31972,,Zha16_no_2_tors,,358658.a1,
358883b1,REMOVED,31993,,Zha16_no_2_tors,,358883.b1,
359326d1,REMOVED,32033,,Zha16_no_2_tors,,359326.d1,
359387a1,REMOVED,32037,,Zha16_no_2_tors,,359387.a1,
359714c1,REMOVED,32060,,Zha16_no_2_tors,,359714.c2,
359795a1,REMOVED,32066,,Zha16_no_2_tors,,359795.a1,
359813a1,REMOVED,32067,,Zha16_no_2_tors,,359813.a2,
359855a1,REMOVED,32068,,Zha16_no_2_tors,,359855.a1,
359855b1,REMOVED,32069,,Zha16_no_2_tors,,359855.b1,
359986b1,REMOVED,32074,,Zha16_no_2_tors,,359986.b1,
360022b1,REMOVED,32078,,Zha16_no_2_tors,,360022.b2,
360314b1,REMOVED,32099,,Zha16_no_2_tors,,360314.b2,
360349b1,REMOVED,32103,,Zha16_no_2_tors,,360349.b1,
360398b1,REMOVED,32109,,Zha16_no_2_tors,,360398.b1,
360578a1,REMOVED,32127,,Zha16_no_2_tors,,360578.a1,
360854c1,REMOVED,32151,,Zha16_no_2_tors,,360854.c2,
361214a1,REMOVED,32166,,Zha16_no_2_tors,,361214.a1,
361369b1,REMOVED,32185,,Zha16_no_2_tors,,361369.b1,
361369c1,REMOVED,32186,,Zha16_no_2_tors,,361369.c1,
361690b1,REMOVED,32207,,Zha16_no_2_tors,,361690.b1,
361802b1,REMOVED,32211,,Zha16_no_2_tors,,361802.b2,
361966b1,REMOVED,32221,,Zha16_no_2_tors,,361966.b1,
362030b1,REMOVED,32226,,Zha16_no_2_tors,,362030.b1,
362270c1,REMOVED,32238,,Zha16_no_2_tors,,362270.c1,
362411a1,REMOVED,32244,,Zha16_no_2_tors,,362411.a1,
362594a1,REMOVED,32257,,Zha16_no_2_tors,,362594.a1,
362654a1,REMOVED,32260,,Zha16_no_2_tors,,362654.a2,
362986a1,REMOVED,32284,,Zha16_no_2_tors,,362986.a2,
363011a1,REMOVED,32287,,Zha16_no_2_tors,,363011.a2,
363070a1,REMOVED,32294,,Zha16_no_2_tors,,363070.a1,
363290b1,REMOVED,32307,,Zha16_no_2_tors,,363290.b1,
363370n1,REMOVED,32314,,Zha16_no_2_tors,,363370.n1,
363467a1,REMOVED,32325,,Zha16_no_2_tors,,363467.a1,
363662a1,REMOVED,32334,,Zha16_no_2_tors,,363662.a1,
363686c1,REMOVED,32336,,Zha16_no_2_tors,,363686.c1,
363715c1,REMOVED,32337,,Zha16_no_2_tors,,363715.c1,
364126d1,REMOVED,32368,,Zha16_no_2_tors,,364126.d2,
364202a1,REMOVED,32372,,Zha16_no_2_tors,,364202.a1,
364394a1,REMOVED,32377,,Zha16_no_2_tors,,364394.a2,
364435b1,REMOVED,32381,,Zha16_no_2_tors,,364435.b1,
364562b1,REMOVED,32384,,Zha16_no_2_tors,,364562.b1,
364726a1,REMOVED,32393,,Zha16_no_2_tors,,364726.a1,
365118s1,REMOVED,32417,,Zha16_no_2_tors,,365118.s2,
365135a1,REMOVED,32419,,Zha16_no_2_tors,,365135.a1,
365237a1,REMOVED,32424,,Zha16_no_2_tors,,365237.a1,
365258a1,REMOVED,32425,,Zha16_no_2_tors,,365258.a1,
365330i1,REMOVED,32427,,Zha16_no_2_tors,,365330.i1,
365365k1,REMOVED,32435,,Zha16_no_2_tors,,365365.k1,
365410c1,REMOVED,32439,,Zha16_no_2_tors,,365410.c1,
365510c1,REMOVED,32446,,Zha16_no_2_tors,,365510.c1,
365755b1,REMOVED,32463,,Zha16_no_2_tors,,365755.b2,
365870a1,REMOVED,32469,,Zha16_no_2_tors,,365870.a1,
366014b1,REMOVED,32486,,Zha16_no_2_tors,,366014.b1,
366155a1,REMOVED,32495,,Zha16_no_2_tors,,366155.a1,
366278b1,REMOVED,32501,,Zha16_no_2_tors,,366278.b1,
366302a1,REMOVED,32502,,Zha16_no_2_tors,,366302.a1,
366371a1,REMOVED,32506,,Zha16_no_2_tors,,366371.a1,
366598b1,REMOVED,32517,,Zha16_no_2_tors,,366598.b1,
367094f1,REMOVED,32555,,Zha16_no_2_tors,,367094.f1,
367286b1,REMOVED,32568,,Zha16_no_2_tors,,367286.b1,
367754a1,REMOVED,32607,,Zha16_no_2_tors,,367754.a1,
367787b1,REMOVED,32609,,Zha16_no_2_tors,,367787.b1,
368074c1,REMOVED,32626,,Zha16_no_2_tors,,368074.c2,
368561a1,REMOVED,32658,,Zha16_no_2_tors,,368561.a1,
368635a1,REMOVED,32664,,Zha16_no_2_tors,,368635.a2,
368735b1,REMOVED,32666,,Zha16_no_2_tors,,368735.b1,
368990a1,REMOVED,32683,,Zha16_no_2_tors,,368990.a1,
369230b1,REMOVED,32697,,Zha16_no_2_tors,,369230.b1,
369397a1,REMOVED,32701,,Zha16_no_2_tors,,369397.a1,
369445a1,REMOVED,32704,,Zha16_no_2_tors,,369445.a1,
369763b1,REMOVED,32722,,Zha16_no_2_tors,,369763.b2,
369815b1,REMOVED,32730,,Zha16_no_2_tors,,369815.b1,
370022a1,REMOVED,32759,,Zha16_no_2_tors,,370022.a1,
370070a1,REMOVED,32761,,Zha16_no_2_tors,,370070.a1,
370727a1,REMOVED,32806,,Zha16_no_2_tors,,370727.a1,
370810b1,REMOVED,32816,,Zha16_no_2_tors,,370810.b1,
370874c1,REMOVED,32818,,Zha16_no_2_tors,,370874.c2,
371162b1,REMOVED,32837,,Zha16_no_2_tors,,371162.b1,
371195f1,REMOVED,32840,,Zha16_no_2_tors,,371195.f1,
371602i1,REMOVED,32864,,Zha16_no_2_tors,,371602.i1,
371602k1,REMOVED,32865,,Zha16_no_2_tors,,371602.k2,
371786a1,REMOVED,32871,,Zha16_no_2_tors,,371786.a1,
371918a1,REMOVED,32877,,Zha16_no_2_tors,,371918.a1,
372071a1,REMOVED,32890,,Zha16_no_2_tors,,372071.a1,
372610d1,REMOVED,32931,,Zha16_no_2_tors,,372610.d2,
372770a1,REMOVED,32936,,Zha16_no_2_tors,,372770.a1,
372851a1,REMOVED,32939,,Zha16_no_2_tors,,372851.a1,
372886d1,REMOVED,32944,,Zha16_no_2_tors,,372886.d1,
373054a1,REMOVED,32951,,Zha16_no_2_tors,,373054.a1,
373286a1,REMOVED,32965,,Zha16_no_2_tors,,373286.a1,
373354b1,REMOVED,32978,,Zha16_no_2_tors,,373354.b1,
373427a1,REMOVED,32984,,Zha16_no_2_tors,,373427.a1,
373510f1,REMOVED,32989,,Zha16_no_2_tors,,373510.f1,
373658b1,REMOVED,32998,,Zha16_no_2_tors,,373658.b1,
373751b1,REMOVED,33005,,Zha16_no_2_tors,,373751.b1,
373795a1,REMOVED,33008,,Zha16_no_2_tors,,373795.a1,
373958a1,REMOVED,33022,,Zha16_no_2_tors,,373958.a1,
374021a1,REMOVED,33030,,Zha16_no_2_tors,,374021.a1,
374138a1,REMOVED,33039,,Zha16_no_2_tors,,374138.a1,
374315b1,REMOVED,33048,,Zha16_no_2_tors,,374315.b1,
374371a1,REMOVED,33050,,Zha16_no_2_tors,,374371.a1,
374462a1,REMOVED,33054,,Zha16_no_2_tors,,374462.a1,
374731e1,REMOVED,33068,,Zha16_no_2_tors,,374731.e2,
374734a1,REMOVED,33069,,Zha16_no_2_tors,,374734.a1,
374869b1,REMOVED,33076,,Zha16_no_2_tors,,374869.b1,
374946bc1,REMOVED,33084,,Zha16_no_2_tors,,374946.bc1,
375166b1,REMOVED,33097,,Zha16_no_2_tors,,375166.b1,
375445b1,REMOVED,33113,,Zha16_no_2_tors,,375445.b1,
375746a1,REMOVED,33125,,Zha16_no_2_tors,,375746.a1,
376066a1,REMOVED,33149,,Zha16_no_2_tors,,376066.a1,
376163a1,REMOVED,33160,,Zha16_no_2_tors,,376163.a1,
376211a1,REMOVED,33167,,Zha16_no_2_tors,,376211.a1,
376670d1,REMOVED,33190,,Zha16_no_2_tors,,376670.d1,
376981c1,REMOVED,33208,,Zha16_no_2_tors,,376981.c1,
377009b1,REMOVED,33213,,Zha16_no_2_tors,,377009.b1,
377222a1,REMOVED,33222,,Zha16_no_2_tors,,377222.a1,
377266a1,REMOVED,33228,,Zha16_no_2_tors,,377266.a1,
377629a1,REMOVED,33242,,Zha16_no_2_tors,,377629.a1,
378233b1,REMOVED,33259,,Zha16_no_2_tors,,378233.b1,
378365b1,REMOVED,33271,,Zha16_no_2_tors,,378365.b1,
378994a1,REMOVED,33309,,Zha16_no_2_tors,,378994.a1,
379118a1,REMOVED,33320,,Zha16_no_2_tors,,379118.a1,
379310e1,REMOVED,33328,,Zha16_no_2_tors,,379310.e2,
379338f1,REMOVED,33330,,Zha16_no_2_tors,,379338.f1,
379406a1,REMOVED,33333,,Zha16_no_2_tors,,379406.a1,
379546d1,REMOVED,33341,,Zha16_no_2_tors,,379546.d1,
379715e1,REMOVED,33351,,Zha16_no_2_tors,,379715.e2,
379715g1,REMOVED,33352,,Zha16_no_2_tors,,379715.g1,
379753d1,REMOVED,33355,,Zha16_no_2_tors,,379753.d1,
379910c1,REMOVED,33363,,Zha16_no_2_tors,,379910.c1,
379943a1,REMOVED,33365,,Zha16_no_2_tors,,379943.a1,
379958a1,REMOVED,33367,,Zha16_no_2_tors,,379958.a1,
380315a1,REMOVED,33391,,Zha16_no_2_tors,,380315.a1,
380378b1,REMOVED,33398,,Zha16_no_2_tors,,380378.b1,
380570b1,REMOVED,33415,,Zha16_no_2_tors,,380570.b1,
380653e1,REMOVED,33423,,Zha16_no_2_tors,,380653.e1,
380914i1,REMOVED,33442,,Zha16_no_2_tors,,380914.i1,
380987b1,REMOVED,33448,,Zha16_no_2_tors,,380987.b1,
381203b1,REMOVED,33453,,Zha16_no_2_tors,,381203.b1,
381342j1,REMOVED,33463,,Zha16_no_2_tors,,381342.j1,
381698a1,REMOVED,33487,,Zha16_no_2_tors,,381698.a1,
381830a1,REMOVED,33498,,Zha16_no_2_tors,,381830.a2,
381922a1,REMOVED,33506,,Zha16_no_2_tors,,381922.a1,
382070a1,REMOVED,33513,,Zha16_no_2_tors,,382070.a1,
383026f1,REMOVED,33579,,Zha16_no_2_tors,,383026.f1,
383054a1,REMOVED,33582,,Zha16_no_2_tors,,383054.a1,
383110i1,REMOVED,33585,,Zha16_no_2_tors,,383110.i1,
383206c1,REMOVED,33595,,Zha16_no_2_tors,,383206.c1,
383410b1,REMOVED,33601,,Zha16_no_2_tors,,383410.b1,
383509a1,REMOVED,33607,,Zha16_no_2_tors,,383509.a1,
383579b1,REMOVED,33612,,Zha16_no_2_tors,,383579.b1,
383762a1,REMOVED,33620,,Zha16_no_2_tors,,383762.a1,
383782g1,REMOVED,33623,,Zha16_no_2_tors,,383782.g2,
383834a1,REMOVED,33624,,Zha16_no_2_tors,,383834.a1,
383990g1,REMOVED,33631,,Zha16_no_2_tors,,383990.g1,
384334c1,REMOVED,33653,,Zha16_no_2_tors,,384334.c1,
384395a1,REMOVED,33657,,Zha16_no_2_tors,,384395.a1,
385226a1,REMOVED,33687,,Zha16_no_2_tors,,385226.a1,
385283b1,REMOVED,33691,,Zha16_no_2_tors,,385283.b1,
386099b1,REMOVED,33730,,Zha16_no_2_tors,,386099.b1,
386123a1,REMOVED,33734,,Zha16_no_2_tors,,386123.a1,
386206a1,REMOVED,33740,,Zha16_no_2_tors,,386206.a1,
386254b1,REMOVED,33746,,Zha16_no_2_tors,,386254.b2,
386558a1,REMOVED,33761,,Zha16_no_2_tors,,386558.a2,
386635a1,REMOVED,33765,,Zha16_no_2_tors,,386635.a2,
386657b1,REMOVED,33767,,Zha16_no_2_tors,,386657.b1,
387290a1,REMOVED,33813,,Zha16_no_2_tors,,387290.a1,
387299a1,REMOVED,33814,,Zha16_no_2_tors,,387299.a1,
387302a1,REMOVED,33815,,Zha16_no_2_tors,,387302.a1,
387310a1,REMOVED,33816,,Zha16_no_2_tors,,387310.a1,
387310n1,REMOVED,33817,,Zha16_no_2_tors,,387310.n2,
387533a1,REMOVED,33835,,Zha16_no_2_tors,,387533.a2,
387755a1,REMOVED,33850,,Zha16_no_2_tors,,387755.a1,
387827a1,REMOVED,33855,,Zha16_no_2_tors,,387827.a1,
387899a1,REMOVED,33860,,Zha16_no_2_tors,,387899.a1,
387901a1,REMOVED,33861,,Zha16_no_2_tors,,387901.a1,
387998a1,REMOVED,33866,,Zha16_no_2_tors,,387998.a2,
388045d1,REMOVED,33868,,Zha16_no_2_tors,,388045.d1,
388078b1,REMOVED,33871,,Zha16_no_2_tors,,388078.b1,
388366g1,REMOVED,33891,,Zha16_no_2_tors,,388366.g1,
388430a1,REMOVED,33895,,Zha16_no_2_tors,,388430.a1,
388585c1,REMOVED,33914,,Zha16_no_2_tors,,388585.c1,
388634d1,REMOVED,33918,,Zha16_no_2_tors,,388634.d1,
388762g1,REMOVED,33925,,Zha16_no_2_tors,,388762.g1,
388990f1,REMOVED,33942,,Zha16_no_2_tors,,388990.f1,
389062b1,REMOVED,33950,,Zha16_no_2_tors,,389062.b1,
389170d1,REMOVED,33956,,Zha16_no_2_tors,,389170.d1,
389377a1,REMOVED,33974,,Zha16_no_2_tors,,389377.a1,
389546a1,REMOVED,33981,,Zha16_no_2_tors,,389546.a2,
389593b1,REMOVED,33987,,Zha16_no_2_tors,,389593.b1,
389926a1,REMOVED,34003,,Zha16_no_2_tors,,389926.a1,
390065i1,REMOVED,34015,,Zha16_no_2_tors,,390065.i1,
390218a1,REMOVED,34027,,Zha16_no_2_tors,,390218.a1,
390790e1,REMOVED,34067,,Zha16_no_2_tors,,390790.e2,
390874c1,REMOVED,34071,,Zha16_no_2_tors,,390874.c1,
391034m1,REMOVED,34078,,Zha16_no_2_tors,,391034.m1,
391237a1,REMOVED,34085,,Zha16_no_2_tors,,391237.a2,
391294a1,REMOVED,34088,,Zha16_no_2_tors,,391294.a1,
391298a1,REMOVED,34089,,Zha16_no_2_tors,,391298.a1,
391463a1,REMOVED,34102,,Zha16_no_2_tors,,391463.a1,
391670d1,REMOVED,34108,,Zha16_no_2_tors,,391670.d2,
391834a1,REMOVED,34120,,Zha16_no_2_tors,,391834.a1,
391910a1,REMOVED,34122,,Zha16_no_2_tors,,391910.a1,
392453a1,REMOVED,34152,,Zha16_no_2_tors,,392453.a1,
392509c1,REMOVED,34156,,Zha16_no_2_tors,,392509.c2,
392581a1,REMOVED,34158,,Zha16_no_2_tors,,392581.a1,
393110a1,REMOVED,34193,,Zha16_no_2_tors,,393110.a1,
393589a1,REMOVED,34226,,Zha16_no_2_tors,,393589.a1,
393590c1,REMOVED,34229,,Zha16_no_2_tors,,393590.c2,
393605a1,REMOVED,34231,,Zha16_no_2_tors,,393605.a1,
393614a1,REMOVED,34232,,Zha16_no_2_tors,,393614.a1,
393626a1,REMOVED,34233,,Zha16_no_2_tors,,393626.a1,
393923a1,REMOVED,34255,,Zha16_no_2_tors,,393923.a1,
394111a1,REMOVED,34272,,Zha16_no_2_tors,,394111.a1,
394270c1,REMOVED,34286,,Zha16_no_2_tors,,394270.c2,
394307a1,REMOVED,34288,,Zha16_no_2_tors,,394307.a1,
394307b1,REMOVED,34289,,Zha16_no_2_tors,,394307.b1,
394307c1,REMOVED,34290,,Zha16_no_2_tors,,394307.c1,
394478f1,REMOVED,34300,,Zha16_no_2_tors,,394478.f1,
394582b1,REMOVED,34303,,Zha16_no_2_tors,,394582.b2,
394730d1,REMOVED,34313,,Zha16_no_2_tors,,394730.d1,
394910f1,REMOVED,34318,,Zha16_no_2_tors,,394910.f1,
394957c1,REMOVED,34319,,Zha16_no_2_tors,,394957.c1,
395029b1,REMOVED,34322,,Zha16_no_2_tors,,395029.b1,
395230a1,REMOVED,34336,,Zha16_no_2_tors,,395230.a1,
395473b1,REMOVED,34355,,Zha16_no_2_tors,,395473.b1,
395473c1,REMOVED,34356,,Zha16_no_2_tors,,395473.c1,
395635a1,REMOVED,34359,,Zha16_no_2_tors,,395635.a1,
395882a1,REMOVED,34375,,Zha16_no_2_tors,,395882.a2,
395986c1,REMOVED,34382,,Zha16_no_2_tors,,395986.c1,
396011a1,REMOVED,34383,,Zha16_no_2_tors,,396011.a2,
396109c1,REMOVED,34387,,Zha16_no_2_tors,,396109.c1,
396242c1,REMOVED,34394,,Zha16_no_2_tors,,396242.c1,
396242d1,REMOVED,34395,,Zha16_no_2_tors,,396242.d1,
396382d1,REMOVED,34403,,Zha16_no_2_tors,,396382.d1,
396521a1,REMOVED,34410,,Zha16_no_2_tors,,396521.a1,
396611a1,REMOVED,34415,,Zha16_no_2_tors,,396611.a1,
396862e1,REMOVED,34429,,Zha16_no_2_tors,,396862.e1,
396935b1,REMOVED,34436,,Zha16_no_2_tors,,396935.b1,
396970d1,REMOVED,34438,,Zha16_no_2_tors,,396970.d2,
396970e1,REMOVED,34439,,Zha16_no_2_tors,,396970.e1,
397049a1,REMOVED,34442,,Zha16_no_2_tors,,397049.a1,
397222a1,REMOVED,34450,,Zha16_no_2_tors,,397222.a1,
397286b1,REMOVED,34451,,Zha16_no_2_tors,,397286.b1,
397331a1,REMOVED,34457,,Zha16_no_2_tors,,397331.a1,
397610a1,REMOVED,34468,,Zha16_no_2_tors,,397610.a1,
397817a1,REMOVED,34479,,Zha16_no_2_tors,,397817.a1,
398138c1,REMOVED,34509,,Zha16_no_2_tors,,398138.c1,
398197a1,REMOVED,34510,,Zha16_no_2_tors,,398197.a2,
398335b1,REMOVED,34523,,Zha16_no_2_tors,,398335.b1,
398363a1,REMOVED,34524,,Zha16_no_2_tors,,398363.a1,
398818d1,REMOVED,34553,,Zha16_no_2_tors,,398818.d1,
398915a1,REMOVED,34558,,Zha16_no_2_tors,,398915.a1,
398930f1,REMOVED,34559,,Zha16_no_2_tors,,398930.f1,
399046a1,REMOVED,34571,,Zha16_no_2_tors,,399046.a1,
399202a1,REMOVED,34583,,Zha16_no_2_tors,,399202.a1,
399245a1,REMOVED,34592,,Zha16_no_2_tors,,399245.a2,
399358a1,REMOVED,34601,,Zha16_no_2_tors,,399358.a1,
399418a1,REMOVED,34604,,Zha16_no_2_tors,,399418.a3,
399707f1,REMOVED,34619,,Zha16_no_2_tors,,399707.f1,
399755a1,REMOVED,34624,,Zha16_no_2_tors,,399755.a1,
399923b1,REMOVED,34635,,Zha16_no_2_tors,,399923.b1,
400190h1,REMOVED,34641,,Zha16_no_2_tors,,400190.h1,
400258d1,REMOVED,34649,,Zha16_no_2_tors,,400258.d2,
400490i1,REMOVED,34667,,Zha16_no_2_tors,,400490.i1,
400490k1,REMOVED,34668,,Zha16_no_2_tors,,400490.k1,
400582i1,REMOVED,34677,,Zha16_no_2_tors,,400582.i2,
400582j1,REMOVED,34678,,Zha16_no_2_tors,,400582.j1,
400654a1,REMOVED,34681,,Zha16_no_2_tors,,400654.a2,
400939a1,REMOVED,34696,,Zha16_no_2_tors,,400939.a2,
401210e1,REMOVED,34716,,Zha16_no_2_tors,,401210.e1,
401315a1,REMOVED,34724,,Zha16_no_2_tors,,401315.a1,
401395a1,REMOVED,34730,,Zha16_no_2_tors,,401395.a2,
401842b1,REMOVED,34756,,Zha16_no_2_tors,,401842.b1,
402013a1,REMOVED,34774,,Zha16_no_2_tors,,402013.a1,
402245a1,REMOVED,34790,,Zha16_no_2_tors,,402245.a1,
402382b1,REMOVED,34793,,Zha16_no_2_tors,,402382.b2,
402554b1,REMOVED,34803,,Zha16_no_2_tors,,402554.b1,
403073a1,REMOVED,34844,,Zha16_no_2_tors,,403073.a1,
403337a1,REMOVED,34859,,Zha16_no_2_tors,,403337.a1,
403379b1,REMOVED,34860,,Zha16_no_2_tors,,403379.b1,
403474f1,REMOVED,34861,,Zha16_no_2_tors,,403474.f2,
403573a1,REMOVED,34865,,Zha16_no_2_tors,,403573.a1,
403670a1,REMOVED,34870,,Zha16_no_2_tors,,403670.a1,
403699a1,REMOVED,34872,,Zha16_no_2_tors,,403699.a1,
403846e1,REMOVED,34880,,Zha16_no_2_tors,,403846.e2,
404198b1,REMOVED,34894,,Zha16_no_2_tors,,404198.b1,
404327e1,REMOVED,34905,,Zha16_no_2_tors,,404327.e1,
404390a1,REMOVED,34910,,Zha16_no_2_tors,,404390.a1,
404435a1,REMOVED,34915,,Zha16_no_2_tors,,404435.a1,
404482b1,REMOVED,34917,,Zha16_no_2_tors,,404482.b1,
404530g1,REMOVED,34927,,Zha16_no_2_tors,,404530.g1,
404530h1,REMOVED,34928,,Zha16_no_2_tors,,404530.h1,
404698b1,REMOVED,34938,,Zha16_no_2_tors,,404698.b1,
404891a1,REMOVED,34947,,Zha16_no_2_tors,,404891.a1,
405251a1,REMOVED,34965,,Zha16_no_2_tors,,405251.a1,
