curve_label,lmfdb_label,source,conductor,has_isogeny_3,has_isogeny_5,has_isogeny_7,isogeny_set_357,isogeny_degrees,a3,abs_a3_eq_3,failure_class,good_reduction_at_3,projective_point_count_at_3,nonsingular_projective_point_count_at_3,ecdata_aplist_a3_token
84658b1,84658.f1,Zha16_no_2_tors,84658,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
84733a1,84733.a2,Zha16_no_2_tors,84733,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
84779a1,84779.a1,Zha16_no_2_tors,84779,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
84790a1,84790.c1,Zha16_no_2_tors,84790,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
84790e1,84790.d1,Zha16_no_2_tors,84790,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
84814b1,84814.b1,Zha16_no_2_tors,84814,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
85030m1,85030.h2,Zha16_no_2_tors,85030,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
85190a1,85190.a1,Zha16_no_2_tors,85190,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
85190e1,85190.d2,Zha16_no_2_tors,85190,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
85214a1,85214.a1,Zha16_no_2_tors,85214,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
85226b1,85226.b2,Zha16_no_2_tors,85226,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
85330b1,85330.b2,Zha16_no_2_tors,85330,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
85330e1,85330.j1,Zha16_no_2_tors,85330,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
85490d1,85490.a2,Zha16_no_2_tors,85490,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
85595b1,85595.a2,Zha16_no_2_tors,85595,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
85642a1,85642.a2,Zha16_no_2_tors,85642,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
85642b1,85642.b1,Zha16_no_2_tors,85642,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
85646a1,85646.a2,Zha16_no_2_tors,85646,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
85666a1,85666.a1,Zha16_no_2_tors,85666,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
85666i1,85666.i2,Zha16_no_2_tors,85666,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
85714j1,85714.i2,Zha16_no_2_tors,85714,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
85858c1,85858.b1,Zha16_no_2_tors,85858,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
85859b1,85859.b1,Zha16_no_2_tors,85859,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
86074a1,86074.a1,Zha16_no_2_tors,86074,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
86147a1,86147.a1,Zha16_no_2_tors,86147,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
86210b1,86210.e1,Zha16_no_2_tors,86210,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
86221d1,86221.c1,Zha16_no_2_tors,86221,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
86315b1,86315.b1,Zha16_no_2_tors,86315,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
86317b1,86317.a1,Zha16_no_2_tors,86317,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
86326b1,86326.b1,Zha16_no_2_tors,86326,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
86437a1,86437.a1,Zha16_no_2_tors,86437,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
86558a1,86558.a1,Zha16_no_2_tors,86558,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
86597b1,86597.a1,Zha16_no_2_tors,86597,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
86915a1,86915.a1,Zha16_no_2_tors,86915,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
86995a1,86995.c2,Zha16_no_2_tors,86995,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
87218b1,87218.a1,Zha16_no_2_tors,87218,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
87230b1,87230.c2,Zha16_no_2_tors,87230,True,False,False,3,1;3;9,1,False,ISOGENY_ONLY,True,3,3,1
87230d1,87230.d1,Zha16_no_2_tors,87230,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
87406g1,87406.g1,Zha16_no_2_tors,87406,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
87461a1,87461.b1,Zha16_no_2_tors,87461,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
87571a1,87571.a1,Zha16_no_2_tors,87571,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
87754e1,87754.f1,Zha16_no_2_tors,87754,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
87842a1,87842.a1,Zha16_no_2_tors,87842,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
87874a1,87874.a1,Zha16_no_2_tors,87874,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
87874c1,87874.c1,Zha16_no_2_tors,87874,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
88403b1,88403.b1,Zha16_no_2_tors,88403,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
88415a1,88415.a1,Zha16_no_2_tors,88415,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
88426d1,88426.a1,Zha16_no_2_tors,88426,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
88694b1,88694.b1,Zha16_no_2_tors,88694,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
88870a1,88870.a1,Zha16_no_2_tors,88870,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
88946b1,88946.a1,Zha16_no_2_tors,88946,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
88970d1,88970.g1,Zha16_no_2_tors,88970,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
88970o1,88970.x2,Zha16_no_2_tors,88970,True,False,False,3,1;3;9,1,False,ISOGENY_ONLY,True,3,3,1
88970p1,88970.v2,Zha16_no_2_tors,88970,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
89195a1,89195.a1,Zha16_no_2_tors,89195,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
89219a1,89219.a1,Zha16_no_2_tors,89219,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
89342d1,89342.b2,Zha16_no_2_tors,89342,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
89390c1,89390.c1,Zha16_no_2_tors,89390,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
89555c1,89555.a1,Zha16_no_2_tors,89555,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
89834a1,89834.a1,Zha16_no_2_tors,89834,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
89990a1,89990.a1,Zha16_no_2_tors,89990,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
90074b1,90074.b1,Zha16_no_2_tors,90074,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
90365a1,90365.a1,Zha16_no_2_tors,90365,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
90370c1,90370.a1,Zha16_no_2_tors,90370,True,False,False,3,1;3;9,-2,False,ISOGENY_ONLY,True,6,6,-2
90461b1,90461.c1,Zha16_no_2_tors,90461,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
90478b1,90478.a1,Zha16_no_2_tors,90478,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
90521a1,90521.b1,Zha16_no_2_tors,90521,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
90545c1,90545.e1,Zha16_no_2_tors,90545,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
90706e1,90706.a1,Zha16_no_2_tors,90706,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
90706m1,90706.i1,Zha16_no_2_tors,90706,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
90734a1,90734.a2,Zha16_no_2_tors,90734,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
90794b1,90794.a1,Zha16_no_2_tors,90794,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
90818a1,90818.a1,Zha16_no_2_tors,90818,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
90827b1,90827.a1,Zha16_no_2_tors,90827,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
90830b1,90830.d1,Zha16_no_2_tors,90830,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
90874a1,90874.a1,Zha16_no_2_tors,90874,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
90886f1,90886.c1,Zha16_no_2_tors,90886,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
91267a1,91267.a1,Zha16_no_2_tors,91267,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
91390h1,91390.k2,Zha16_no_2_tors,91390,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
91509c1,91509.a2,Zha16_no_2_tors,91509,False,True,False,5,1;5,1,False,ISOGENY_ONLY,False,3,2,-
91955a1,91955.b2,Zha16_no_2_tors,91955,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
92123a1,92123.a1,Zha16_no_2_tors,92123,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
92258b1,92258.b1,Zha16_no_2_tors,92258,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
92330j1,92330.i1,Zha16_no_2_tors,92330,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
92798d1,92798.c1,Zha16_no_2_tors,92798,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
92842b1,92842.c2,Zha16_no_2_tors,92842,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
92890h1,92890.h1,Zha16_no_2_tors,92890,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
92939h1,92939.a1,Zha16_no_2_tors,92939,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
93038b1,93038.b1,Zha16_no_2_tors,93038,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
93338b1,93338.c1,Zha16_no_2_tors,93338,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
93398b1,93398.a1,Zha16_no_2_tors,93398,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
93515a1,93515.a2,Zha16_no_2_tors,93515,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
93614b1,93614.a1,Zha16_no_2_tors,93614,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
93670c1,93670.b2,Zha16_no_2_tors,93670,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
93794b1,93794.a1,Zha16_no_2_tors,93794,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
93806c1,93806.d1,Zha16_no_2_tors,93806,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
93986a1,93986.a1,Zha16_no_2_tors,93986,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
94018a1,94018.a1,Zha16_no_2_tors,94018,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
94046a1,94046.a1,Zha16_no_2_tors,94046,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
94163b1,94163.a1,Zha16_no_2_tors,94163,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
94213a1,94213.a1,Zha16_no_2_tors,94213,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
94262a1,94262.a1,Zha16_no_2_tors,94262,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
94498e1,94498.d2,Zha16_no_2_tors,94498,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
94745d1,94745.b1,Zha16_no_2_tors,94745,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
94931c1,94931.c1,Zha16_no_2_tors,94931,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
95018n1,95018.j2,Zha16_no_2_tors,95018,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
95105d1,95105.f1,Zha16_no_2_tors,95105,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
95221c1,95221.b1,Zha16_no_2_tors,95221,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
95438g1,95438.d1,Zha16_no_2_tors,95438,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
95459a1,95459.a1,Zha16_no_2_tors,95459,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
95473a1,95473.c1,Zha16_no_2_tors,95473,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
95710a1,95710.a1,Zha16_no_2_tors,95710,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
95710b1,95710.b1,Zha16_no_2_tors,95710,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
95810f1,95810.j1,Zha16_no_2_tors,95810,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
95890h1,95890.c1,Zha16_no_2_tors,95890,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
96011a1,96011.a1,Zha16_no_2_tors,96011,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
96022b1,96022.b1,Zha16_no_2_tors,96022,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
96254h1,96254.n1,Zha16_no_2_tors,96254,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
96254l1,96254.m1,Zha16_no_2_tors,96254,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
96254n1,96254.o1,Zha16_no_2_tors,96254,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
96490d1,96490.d2,Zha16_no_2_tors,96490,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
96563a1,96563.a2,Zha16_no_2_tors,96563,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
96634a1,96634.b1,Zha16_no_2_tors,96634,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
96866m1,96866.m2,Zha16_no_2_tors,96866,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
96874b1,96874.b2,Zha16_no_2_tors,96874,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
96878a1,96878.a1,Zha16_no_2_tors,96878,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
97019a1,97019.a1,Zha16_no_2_tors,97019,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
97034h1,97034.j1,Zha16_no_2_tors,97034,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
97054a1,97054.a2,Zha16_no_2_tors,97054,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
97262a1,97262.a1,Zha16_no_2_tors,97262,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
97307b1,97307.a1,Zha16_no_2_tors,97307,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
97309c1,97309.b3,Zha16_no_2_tors,97309,True,False,False,3,1;3;9,1,False,ISOGENY_ONLY,True,3,3,1
97322b1,97322.a1,Zha16_no_2_tors,97322,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
97414a1,97414.a2,Zha16_no_2_tors,97414,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
97490a1,97490.a1,Zha16_no_2_tors,97490,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
97570a1,97570.b2,Zha16_no_2_tors,97570,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
97574a1,97574.a1,Zha16_no_2_tors,97574,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
97646a1,97646.a1,Zha16_no_2_tors,97646,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
97754a1,97754.a1,Zha16_no_2_tors,97754,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
97955a1,97955.a2,Zha16_no_2_tors,97955,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
98018a1,98018.a1,Zha16_no_2_tors,98018,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
98078b1,98078.b1,Zha16_no_2_tors,98078,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
98230e1,98230.c1,Zha16_no_2_tors,98230,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
98390d1,98390.f1,Zha16_no_2_tors,98390,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
98546b1,98546.b1,Zha16_no_2_tors,98546,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
98570a1,98570.a1,Zha16_no_2_tors,98570,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
98626d1,98626.h1,Zha16_no_2_tors,98626,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
98626h1,98626.g2,Zha16_no_2_tors,98626,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
98933b1,98933.b2,Zha16_no_2_tors,98933,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
99037a1,99037.a1,Zha16_no_2_tors,99037,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
99086d1,99086.a1,Zha16_no_2_tors,99086,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
99146b1,99146.a2,Zha16_no_2_tors,99146,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
99358c1,99358.c1,Zha16_no_2_tors,99358,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
99374b1,99374.b1,Zha16_no_2_tors,99374,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
99437a1,99437.a2,Zha16_no_2_tors,99437,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
99454a1,99454.a1,Zha16_no_2_tors,99454,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
99494a1,99494.a1,Zha16_no_2_tors,99494,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
99698c1,99698.a2,Zha16_no_2_tors,99698,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
99755b1,99755.a2,Zha16_no_2_tors,99755,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
99958b1,99958.b1,Zha16_no_2_tors,99958,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
99979b1,99979.b2,Zha16_no_2_tors,99979,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
100007a1,100007.a1,Zha16_no_2_tors,100007,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
100115a1,100115.a1,Zha16_no_2_tors,100115,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
100406c1,100406.d1,Zha16_no_2_tors,100406,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
100813a1,100813.a1,Zha16_no_2_tors,100813,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
101002b1,101002.a2,Zha16_no_2_tors,101002,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
101194c1,101194.c1,Zha16_no_2_tors,101194,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
101395c1,101395.b1,Zha16_no_2_tors,101395,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
101597a1,101597.a2,Zha16_no_2_tors,101597,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
101618g1,101618.e1,Zha16_no_2_tors,101618,False,True,False,5,1;5,-1,False,ISOGENY_ONLY,True,5,5,-1
101974b1,101974.b1,Zha16_no_2_tors,101974,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
102283a1,102283.a1,Zha16_no_2_tors,102283,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
102442f1,102442.f1,Zha16_no_2_tors,102442,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
103106a1,103106.a1,Zha16_no_2_tors,103106,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
103190f1,103190.g1,Zha16_no_2_tors,103190,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
103433a1,103433.a1,Zha16_no_2_tors,103433,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
103645a1,103645.d1,Zha16_no_2_tors,103645,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
103730o1,103730.o2,Zha16_no_2_tors,103730,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
103738a1,103738.a1,Zha16_no_2_tors,103738,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
103763a1,103763.a1,Zha16_no_2_tors,103763,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
103790b1,103790.c1,Zha16_no_2_tors,103790,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
103805b1,103805.b1,Zha16_no_2_tors,103805,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
103814a1,103814.a1,Zha16_no_2_tors,103814,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
103858d1,103858.g1,Zha16_no_2_tors,103858,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
103870l1,103870.j2,Zha16_no_2_tors,103870,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
103870m1,103870.m1,Zha16_no_2_tors,103870,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
103894d1,103894.d1,Zha16_no_2_tors,103894,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
104210d1,104210.e2,Zha16_no_2_tors,104210,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
104371b1,104371.a1,Zha16_no_2_tors,104371,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
104438c1,104438.c1,Zha16_no_2_tors,104438,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
104461a1,104461.a1,Zha16_no_2_tors,104461,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
104533c1,104533.c1,Zha16_no_2_tors,104533,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
104546a1,104546.a1,Zha16_no_2_tors,104546,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
104630b1,104630.b1,Zha16_no_2_tors,104630,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
104755e1,104755.c2,Zha16_no_2_tors,104755,True,False,False,3,1;3;9,-2,False,ISOGENY_ONLY,True,6,6,-2
104819a1,104819.b1,Zha16_no_2_tors,104819,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
104902d1,104902.d2,Zha16_no_2_tors,104902,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
104995a1,104995.a1,Zha16_no_2_tors,104995,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
105035b1,105035.a1,Zha16_no_2_tors,105035,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
105070g1,105070.a1,Zha16_no_2_tors,105070,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
105205b1,105205.b1,Zha16_no_2_tors,105205,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
105355f1,105355.g1,Zha16_no_2_tors,105355,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
105469a1,105469.a1,Zha16_no_2_tors,105469,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
105482a1,105482.b1,Zha16_no_2_tors,105482,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
105518a1,105518.a1,Zha16_no_2_tors,105518,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
105545d1,105545.c1,Zha16_no_2_tors,105545,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
105830f1,105830.b2,Zha16_no_2_tors,105830,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
105842d1,105842.a1,Zha16_no_2_tors,105842,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
105910q1,105910.n1,Zha16_no_2_tors,105910,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
107074b1,107074.b1,Zha16_no_2_tors,107074,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
107189c1,107189.e1,Zha16_no_2_tors,107189,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
107290c1,107290.c1,Zha16_no_2_tors,107290,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
107386a1,107386.a1,Zha16_no_2_tors,107386,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
107533a1,107533.b1,Zha16_no_2_tors,107533,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
107770b1,107770.c1,Zha16_no_2_tors,107770,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
107770e1,107770.d1,Zha16_no_2_tors,107770,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
107891b1,107891.a1,Zha16_no_2_tors,107891,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
108035b1,108035.b1,Zha16_no_2_tors,108035,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
108082a1,108082.a1,Zha16_no_2_tors,108082,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
108170c1,108170.f1,Zha16_no_2_tors,108170,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
108218b1,108218.c1,Zha16_no_2_tors,108218,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
108358a1,108358.a2,Zha16_no_2_tors,108358,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
108467b1,108467.a1,Zha16_no_2_tors,108467,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
108491a1,108491.a1,Zha16_no_2_tors,108491,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
108766l1,108766.e2,Zha16_no_2_tors,108766,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
108814a1,108814.a1,Zha16_no_2_tors,108814,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
109043a1,109043.a1,Zha16_no_2_tors,109043,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
109282a1,109282.a2,Zha16_no_2_tors,109282,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
109754c1,109754.b1,Zha16_no_2_tors,109754,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
109915c1,109915.b2,Zha16_no_2_tors,109915,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
109958a1,109958.a1,Zha16_no_2_tors,109958,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
109979a1,109979.a1,Zha16_no_2_tors,109979,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
110074b1,110074.b2,Zha16_no_2_tors,110074,False,True,False,5,1;5,-1,False,ISOGENY_ONLY,True,5,5,-1
110123a1,110123.a1,Zha16_no_2_tors,110123,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
110174a1,110174.a1,Zha16_no_2_tors,110174,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
110222e1,110222.e1,Zha16_no_2_tors,110222,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
110303b1,110303.c1,Zha16_no_2_tors,110303,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
110546c1,110546.c2,Zha16_no_2_tors,110546,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
