curve_label,source,conductor,generator_twists,old_source_replayed_twists,current_twists,removed_by_new_gcd,added_by_disc_gate_deletion,hidden_both_blocked,semantic_class
15970a1,Zha16_no_2_tors,15970,5,5,5,0,0,0,UNCHANGED
15970b1,Zha16_no_2_tors,15970,5,5,5,0,0,0,UNCHANGED
159715b1,Zha16_no_2_tors,159715,6,6,6,0,0,0,UNCHANGED
159738b1,Zha16_no_2_tors,159738,4,4,4,0,0,0,UNCHANGED
159747a1,Zha16_no_2_tors,159747,5,5,5,0,0,0,UNCHANGED
159755a1,Zha16_no_2_tors,159755,11,11,9,2,0,0,SHRINK_ONLY
159771d1,CLZ20,159771,1,1,1,0,0,0,UNCHANGED
159798d1,Zha16_no_2_tors,159798,7,7,7,0,0,0,UNCHANGED
159807a1,Zha16_no_2_tors,159807,14,14,14,0,0,0,UNCHANGED
159830e1,Zha16_no_2_tors,159830,5,5,5,0,0,0,UNCHANGED
159830o1,Zha16_no_2_tors,159830,5,5,5,0,0,0,UNCHANGED
159834b1,Zha16_no_2_tors,159834,6,6,6,0,0,0,UNCHANGED
159834c1,Zha16_no_2_tors,159834,6,6,6,0,0,0,UNCHANGED
159835a1,Zha16_no_2_tors,159835,6,6,6,0,0,0,UNCHANGED
159851a1,Zha16_no_2_tors,159851,27,27,20,7,0,0,SHRINK_ONLY
159865a1,Zha16_no_2_tors,159865,17,17,17,0,0,0,UNCHANGED
159906b1,Zha16_no_2_tors,159906,4,4,4,0,0,0,UNCHANGED
159946a1,Zha16_no_2_tors,159946,22,22,22,0,0,0,UNCHANGED
159954c1,Zha16_no_2_tors,159954,4,4,4,0,0,0,UNCHANGED
159978a1,Zha16_no_2_tors,159978,2,2,2,0,0,0,UNCHANGED
159978c1,Zha16_no_2_tors,159978,2,2,2,0,0,0,UNCHANGED
160005a1,Zha16_no_2_tors,160005,6,6,6,0,0,0,UNCHANGED
160005c1,Zha16_no_2_tors,160005,6,6,6,0,0,0,UNCHANGED
160010g1,Zha16_no_2_tors,160010,8,8,8,0,0,0,UNCHANGED
160023b1,Zha16_no_2_tors,160023,8,8,8,0,0,0,UNCHANGED
160035e1,Zha16_no_2_tors,160035,4,4,4,0,0,0,UNCHANGED
16005i1,Zha16_no_2_tors,16005,5,5,5,0,0,0,UNCHANGED
160066b1,Zha16_no_2_tors,160066,6,6,6,0,0,0,UNCHANGED
160071a1,Zha16_no_2_tors,160071,10,10,10,0,0,0,UNCHANGED
160097a1,Zha16_no_2_tors,160097,25,25,17,8,0,0,SHRINK_ONLY
160105c1,Zha16_no_2_tors,160105,3,3,3,0,0,0,UNCHANGED
160134h1,Zha16_no_2_tors,160134,4,4,4,0,0,0,UNCHANGED
160138c1,Zha16_no_2_tors,160138,2,2,2,0,0,0,UNCHANGED
160138d1,Zha16_no_2_tors,160138,2,2,2,0,0,0,UNCHANGED
160139a1,Zha16_no_2_tors,160139,33,33,23,10,0,0,SHRINK_ONLY
160142a1,Zha16_no_2_tors,160142,17,17,17,0,0,0,UNCHANGED
160147a1,Zha16_no_2_tors,160147,7,7,7,0,0,0,UNCHANGED
160149b1,Zha16_no_2_tors,160149,5,5,5,0,0,0,UNCHANGED
160153a1,CLZ20,160153,1,1,1,0,0,0,UNCHANGED
160170n1,Zha16_no_2_tors,160170,2,2,2,0,0,0,UNCHANGED
160170p1,Zha16_no_2_tors,160170,2,2,2,0,0,0,UNCHANGED
160170t1,Zha16_no_2_tors,160170,2,2,2,0,0,0,UNCHANGED
160170v1,Zha16_no_2_tors,160170,2,2,2,0,0,0,UNCHANGED
160171b1,Zha16_no_2_tors,160171,22,22,22,0,0,0,UNCHANGED
160214a1,Zha16_no_2_tors,160214,31,31,21,10,0,0,SHRINK_ONLY
160259a1,Zha16_no_2_tors,160259,13,13,12,1,0,0,SHRINK_ONLY
160266b1,Zha16_no_2_tors,160266,8,8,8,0,0,0,UNCHANGED
160293b1,Zha16_no_2_tors,160293,3,3,3,0,0,0,UNCHANGED
160314f1,Zha16_no_2_tors,160314,2,2,2,0,0,0,UNCHANGED
160333a1,Zha16_no_2_tors,160333,18,18,13,5,0,0,SHRINK_ONLY
160346a1,Zha16_no_2_tors,160346,25,25,18,7,0,0,SHRINK_ONLY
160349d1,Zha16_no_2_tors,160349,24,24,24,0,0,0,UNCHANGED
16035a1,Zha16_no_2_tors,16035,6,6,6,0,0,0,UNCHANGED
160365a1,Zha16_no_2_tors,160365,10,10,10,0,0,0,UNCHANGED
160365b1,Zha16_no_2_tors,160365,10,10,10,0,0,0,UNCHANGED
160379c1,CLZ20,160379,1,1,1,0,0,0,UNCHANGED
160391b1,CLZ20,160391,1,1,1,0,0,0,UNCHANGED
160411a1,Zha16_no_2_tors,160411,25,25,25,0,0,0,UNCHANGED
160422b1,Zha16_no_2_tors,160422,6,6,6,0,0,0,UNCHANGED
160429b1,Zha16_no_2_tors,160429,32,32,23,9,0,0,SHRINK_ONLY
160430c1,Zha16_no_2_tors,160430,5,5,5,0,0,0,UNCHANGED
160435a1,Zha16_no_2_tors,160435,6,6,6,0,0,0,UNCHANGED
160451a1,Zha16_no_2_tors,160451,19,19,19,0,0,0,UNCHANGED
160451b1,Zha16_no_2_tors,160451,20,20,12,8,0,0,SHRINK_ONLY
160451c1,Zha16_no_2_tors,160451,22,22,13,9,0,0,SHRINK_ONLY
160458c1,Zha16_no_2_tors,160458,5,5,5,0,0,0,UNCHANGED
160458h1,Zha16_no_2_tors,160458,5,5,5,0,0,0,UNCHANGED
160478a1,Zha16_no_2_tors,160478,19,19,11,8,0,0,SHRINK_ONLY
160489a1,Zha16_no_2_tors,160489,11,11,7,4,0,0,SHRINK_ONLY
160489b1,Zha16_no_2_tors,160489,11,11,7,4,0,0,SHRINK_ONLY
160510f1,Zha16_no_2_tors,160510,4,4,4,0,0,0,UNCHANGED
160510g1,Zha16_no_2_tors,160510,4,4,4,0,0,0,UNCHANGED
160539a1,Zha16_no_2_tors,160539,11,11,11,0,0,0,UNCHANGED
16053a1,CLZ20,16053,1,1,1,0,0,0,UNCHANGED
160570a1,Zha16_no_2_tors,160570,5,5,5,0,0,0,UNCHANGED
160590o1,Zha16_no_2_tors,160590,2,2,2,0,0,0,UNCHANGED
160590w1,Zha16_no_2_tors,160590,2,2,2,0,0,0,UNCHANGED
160594a1,Zha16_no_2_tors,160594,6,6,6,0,0,0,UNCHANGED
160594b1,CLZ20,160594,4,4,4,0,0,0,UNCHANGED
160599d1,Zha16_no_2_tors,160599,3,3,3,0,0,0,UNCHANGED
16059e1,Zha16_no_2_tors,16059,4,4,4,0,0,0,UNCHANGED
1605c1,Zha16_no_2_tors,1605,7,7,7,0,0,0,UNCHANGED
1605e1,CLZ20,1605,1,1,1,0,0,0,UNCHANGED
160601a1,CLZ20,160601,3,3,3,0,0,0,UNCHANGED
160607a1,Zha16_no_2_tors,160607,8,8,6,2,0,0,SHRINK_ONLY
160613a1,Zha16_no_2_tors,160613,12,12,12,0,0,0,UNCHANGED
160653a1,Zha16_no_2_tors,160653,15,15,15,0,0,0,UNCHANGED
160654b1,Zha16_no_2_tors,160654,4,4,4,0,0,0,UNCHANGED
160683a1,Zha16_no_2_tors,160683,12,12,12,0,0,0,UNCHANGED
160699d1,Zha16_no_2_tors,160699,7,7,7,0,0,0,UNCHANGED
160701b1,Zha16_no_2_tors,160701,3,3,3,0,0,0,UNCHANGED
160701c1,Zha16_no_2_tors,160701,3,3,3,0,0,0,UNCHANGED
160706b1,Zha16_no_2_tors,160706,4,4,2,2,0,0,SHRINK_ONLY
160706j1,Zha16_no_2_tors,160706,3,3,3,0,0,0,UNCHANGED
16070c1,Zha16_no_2_tors,16070,9,9,7,2,0,0,SHRINK_ONLY
160734a1,Zha16_no_2_tors,160734,1,1,1,0,0,0,UNCHANGED
160734c1,Zha16_no_2_tors,160734,1,1,1,0,0,0,UNCHANGED
160742b1,Zha16_no_2_tors,160742,12,12,9,3,0,0,SHRINK_ONLY
160747b1,Zha16_no_2_tors,160747,10,10,10,0,0,0,UNCHANGED
160747c1,Zha16_no_2_tors,160747,10,10,10,0,0,0,UNCHANGED
160762b1,Zha16_no_2_tors,160762,13,13,8,5,0,0,SHRINK_ONLY
160787b1,Zha16_no_2_tors,160787,8,8,7,1,0,0,SHRINK_ONLY
16078a1,Zha16_no_2_tors,16078,18,18,18,0,0,0,UNCHANGED
160791a1,Zha16_no_2_tors,160791,20,20,20,0,0,0,UNCHANGED
160797c1,Zha16_no_2_tors,160797,1,1,1,0,0,0,UNCHANGED
16082e1,Zha16_no_2_tors,16082,2,2,2,0,0,0,UNCHANGED
160834d1,Zha16_no_2_tors,160834,4,4,2,2,0,0,SHRINK_ONLY
160851a1,CLZ20,160851,1,1,1,0,0,0,UNCHANGED
160854x1,Zha16_no_2_tors,160854,1,1,1,0,0,0,UNCHANGED
160854y1,Zha16_no_2_tors,160854,1,1,1,0,0,0,UNCHANGED
160854z1,Zha16_no_2_tors,160854,1,1,1,0,0,0,UNCHANGED
160890bl1,Zha16_no_2_tors,160890,2,2,2,0,0,0,UNCHANGED
160890w1,Zha16_no_2_tors,160890,2,2,2,0,0,0,UNCHANGED
160891a1,Zha16_no_2_tors,160891,32,32,20,12,0,0,SHRINK_ONLY
160894a1,CLZ20,160894,4,4,4,0,0,0,UNCHANGED
160899a1,Zha16_no_2_tors,160899,16,16,16,0,0,0,UNCHANGED
160899b1,Zha16_no_2_tors,160899,12,12,12,0,0,0,UNCHANGED
160958c1,Zha16_no_2_tors,160958,11,11,9,2,0,0,SHRINK_ONLY
160962f1,Zha16_no_2_tors,160962,1,1,1,0,0,0,UNCHANGED
16098d1,CLZ20,16098,1,1,1,0,0,0,UNCHANGED
160990c1,Zha16_no_2_tors,160990,3,3,3,0,0,0,UNCHANGED
160990e1,Zha16_no_2_tors,160990,4,4,4,0,0,0,UNCHANGED
161018f1,Zha16_no_2_tors,161018,5,5,5,0,0,0,UNCHANGED
161034e1,Zha16_no_2_tors,161034,9,9,9,0,0,0,UNCHANGED
161034f1,Zha16_no_2_tors,161034,7,7,7,0,0,0,UNCHANGED
161034g1,Zha16_no_2_tors,161034,10,10,10,0,0,0,UNCHANGED
161034h1,Zha16_no_2_tors,161034,11,11,11,0,0,0,UNCHANGED
161034i1,Zha16_no_2_tors,161034,10,10,10,0,0,0,UNCHANGED
161049b1,Zha16_no_2_tors,161049,11,11,11,0,0,0,UNCHANGED
16107c1,Zha16_no_2_tors,16107,4,4,4,0,0,0,UNCHANGED
161098b1,Zha16_no_2_tors,161098,2,2,2,0,0,0,UNCHANGED
161133a1,Zha16_no_2_tors,161133,4,4,4,0,0,0,UNCHANGED
161146a1,Zha16_no_2_tors,161146,12,12,8,4,0,0,SHRINK_ONLY
16114a1,CLZ20,16114,1,1,1,0,0,0,UNCHANGED
16115b1,Zha16_no_2_tors,16115,9,9,9,0,0,0,UNCHANGED
161178a1,Zha16_no_2_tors,161178,8,8,8,0,0,0,UNCHANGED
161182c1,Zha16_no_2_tors,161182,4,4,4,0,0,0,UNCHANGED
161202b1,Zha16_no_2_tors,161202,3,3,3,0,0,0,UNCHANGED
161203a1,Zha16_no_2_tors,161203,10,10,10,0,0,0,UNCHANGED
161205b1,Zha16_no_2_tors,161205,5,5,5,0,0,0,UNCHANGED
161205e1,Zha16_no_2_tors,161205,5,5,5,0,0,0,UNCHANGED
161206a1,Zha16_no_2_tors,161206,21,21,21,0,0,0,UNCHANGED
161251a1,Zha16_no_2_tors,161251,20,20,20,0,0,0,UNCHANGED
161251b1,Zha16_no_2_tors,161251,20,20,20,0,0,0,UNCHANGED
161311a1,Zha16_no_2_tors,161311,29,29,20,9,0,0,SHRINK_ONLY
161322m1,Zha16_no_2_tors,161322,1,1,1,0,0,0,UNCHANGED
161346b1,Zha16_no_2_tors,161346,13,13,13,0,0,0,UNCHANGED
161346e1,Zha16_no_2_tors,161346,13,13,13,0,0,0,UNCHANGED
161385e1,Zha16_no_2_tors,161385,2,2,2,0,0,0,UNCHANGED
161385f1,Zha16_no_2_tors,161385,2,2,2,0,0,0,UNCHANGED
161385h1,Zha16_no_2_tors,161385,2,2,2,0,0,0,UNCHANGED
16138a1,Zha16_no_2_tors,16138,11,11,11,0,0,0,UNCHANGED
161417a1,CLZ20,161417,1,1,1,0,0,0,UNCHANGED
161429a1,Zha16_no_2_tors,161429,14,14,14,0,0,0,UNCHANGED
161445a1,Zha16_no_2_tors,161445,5,5,5,0,0,0,UNCHANGED
161445d1,Zha16_no_2_tors,161445,5,5,5,0,0,0,UNCHANGED
161445e1,Zha16_no_2_tors,161445,5,5,5,0,0,0,UNCHANGED
16149b1,Zha16_no_2_tors,16149,13,13,13,0,0,0,UNCHANGED
161502e1,Zha16_no_2_tors,161502,4,4,4,0,0,0,UNCHANGED
161539a1,Zha16_no_2_tors,161539,9,9,9,0,0,0,UNCHANGED
16154a1,Zha16_no_2_tors,16154,10,10,10,0,0,0,UNCHANGED
161554a1,Zha16_no_2_tors,161554,20,20,20,0,0,0,UNCHANGED
161601a1,Zha16_no_2_tors,161601,5,5,5,0,0,0,UNCHANGED
161601g1,Zha16_no_2_tors,161601,5,5,5,0,0,0,UNCHANGED
161610e1,Zha16_no_2_tors,161610,3,3,3,0,0,0,UNCHANGED
161614a1,Zha16_no_2_tors,161614,8,8,8,0,0,0,UNCHANGED
161614e1,Zha16_no_2_tors,161614,10,10,10,0,0,0,UNCHANGED
161634p1,Zha16_no_2_tors,161634,2,2,2,0,0,0,UNCHANGED
161634r1,Zha16_no_2_tors,161634,2,2,2,0,0,0,UNCHANGED
161634t1,Zha16_no_2_tors,161634,2,2,2,0,0,0,UNCHANGED
161637c1,Zha16_no_2_tors,161637,6,6,6,0,0,0,UNCHANGED
161670u1,Zha16_no_2_tors,161670,3,3,3,0,0,0,UNCHANGED
161682b1,Zha16_no_2_tors,161682,7,7,7,0,0,0,UNCHANGED
161702b1,Zha16_no_2_tors,161702,5,5,2,3,0,0,SHRINK_ONLY
161723c1,Zha16_no_2_tors,161723,24,24,15,9,0,0,SHRINK_ONLY
16174a1,Zha16_no_2_tors,16174,21,21,21,0,0,0,UNCHANGED
161755b1,Zha16_no_2_tors,161755,7,7,7,0,0,0,UNCHANGED
161795a1,Zha16_no_2_tors,161795,13,13,9,4,0,0,SHRINK_ONLY
161819a1,Zha16_no_2_tors,161819,20,20,20,0,0,0,UNCHANGED
161833a1,Zha16_no_2_tors,161833,5,5,5,0,0,0,UNCHANGED
161833b1,Zha16_no_2_tors,161833,5,5,5,0,0,0,UNCHANGED
161834a1,Zha16_no_2_tors,161834,18,18,18,0,0,0,UNCHANGED
161857b1,CLZ20,161857,1,1,1,0,0,0,UNCHANGED
161890b1,Zha16_no_2_tors,161890,11,11,8,3,0,0,SHRINK_ONLY
161922b1,Zha16_no_2_tors,161922,5,5,5,0,0,0,UNCHANGED
161930b1,Zha16_no_2_tors,161930,6,6,6,0,0,0,UNCHANGED
16194b1,CLZ20,16194,1,1,1,0,0,0,UNCHANGED
161986a1,Zha16_no_2_tors,161986,3,3,3,0,0,0,UNCHANGED
161987b1,Zha16_no_2_tors,161987,7,7,6,1,0,0,SHRINK_ONLY
161989a1,Zha16_no_2_tors,161989,19,19,19,0,0,0,UNCHANGED
161995c1,Zha16_no_2_tors,161995,7,7,7,0,0,0,UNCHANGED
162005b1,Zha16_no_2_tors,162005,12,12,12,0,0,0,UNCHANGED
162013a1,Zha16_no_2_tors,162013,16,16,12,4,0,0,SHRINK_ONLY
16201a1,CLZ20,16201,1,1,1,0,0,0,UNCHANGED
16202a1,Zha16_no_2_tors,16202,22,22,14,8,0,0,SHRINK_ONLY
162030a1,Zha16_no_2_tors,162030,1,1,1,0,0,0,UNCHANGED
162030l1,Zha16_no_2_tors,162030,1,1,1,0,0,0,UNCHANGED
162039b1,Zha16_no_2_tors,162039,17,17,17,0,0,0,UNCHANGED
162102d1,Zha16_no_2_tors,162102,7,7,7,0,0,0,UNCHANGED
162105b1,Zha16_no_2_tors,162105,2,2,2,0,0,0,UNCHANGED
162110b1,Zha16_no_2_tors,162110,1,1,1,0,0,0,UNCHANGED
162114j1,Zha16_no_2_tors,162114,2,2,2,0,0,0,UNCHANGED
162134a1,Zha16_no_2_tors,162134,7,7,4,3,0,0,SHRINK_ONLY
162139c1,Zha16_no_2_tors,162139,17,17,17,0,0,0,UNCHANGED
16213a1,Zha16_no_2_tors,16213,20,20,12,8,0,0,SHRINK_ONLY
162187a1,Zha16_no_2_tors,162187,14,14,14,0,0,0,UNCHANGED
162197c1,Zha16_no_2_tors,162197,6,6,6,0,0,0,UNCHANGED
16221a1,Zha16_no_2_tors,16221,14,14,14,0,0,0,UNCHANGED
16222a1,Zha16_no_2_tors,16222,17,17,17,0,0,0,UNCHANGED
16222b1,CLZ20,16222,1,1,1,0,0,0,UNCHANGED
162237a1,Zha16_no_2_tors,162237,7,7,7,0,0,0,UNCHANGED
162246q1,Zha16_no_2_tors,162246,4,4,4,0,0,0,UNCHANGED
162258a1,Zha16_no_2_tors,162258,6,6,6,0,0,0,UNCHANGED
162290a1,Zha16_no_2_tors,162290,6,6,6,0,0,0,UNCHANGED
162291a1,CLZ20,162291,1,1,1,0,0,0,UNCHANGED
162294h1,Zha16_no_2_tors,162294,2,2,2,0,0,0,UNCHANGED
162294l1,Zha16_no_2_tors,162294,2,2,2,0,0,0,UNCHANGED
162294n1,Zha16_no_2_tors,162294,2,2,2,0,0,0,UNCHANGED
162307a1,Zha16_no_2_tors,162307,18,18,18,0,0,0,UNCHANGED
162310b1,Zha16_no_2_tors,162310,8,8,8,0,0,0,UNCHANGED
162323a1,Zha16_no_2_tors,162323,17,17,13,4,0,0,SHRINK_ONLY
162330h1,Zha16_no_2_tors,162330,1,1,1,0,0,0,UNCHANGED
162330p1,Zha16_no_2_tors,162330,1,1,1,0,0,0,UNCHANGED
162330u1,Zha16_no_2_tors,162330,1,1,1,0,0,0,UNCHANGED
162335c1,Zha16_no_2_tors,162335,24,24,19,5,0,0,SHRINK_ONLY
162339a1,Zha16_no_2_tors,162339,2,2,2,0,0,0,UNCHANGED
162345b1,Zha16_no_2_tors,162345,2,2,2,0,0,0,UNCHANGED
162345e1,Zha16_no_2_tors,162345,2,2,2,0,0,0,UNCHANGED
162366b1,Zha16_no_2_tors,162366,5,5,5,0,0,0,UNCHANGED
16238d1,Zha16_no_2_tors,16238,14,14,11,3,0,0,SHRINK_ONLY
16238g1,Zha16_no_2_tors,16238,12,12,8,4,0,0,SHRINK_ONLY
162397a1,Zha16_no_2_tors,162397,22,22,22,0,0,0,UNCHANGED
162426a1,Zha16_no_2_tors,162426,2,2,2,0,0,0,UNCHANGED
162442b1,Zha16_no_2_tors,162442,3,3,3,0,0,0,UNCHANGED
162469a1,Zha16_no_2_tors,162469,9,9,9,0,0,0,UNCHANGED
162469b1,Zha16_no_2_tors,162469,6,6,5,1,0,0,SHRINK_ONLY
162471b1,CLZ20,162471,2,2,2,0,0,0,UNCHANGED
162487b1,Zha16_no_2_tors,162487,8,8,8,0,0,0,UNCHANGED
162507b1,CLZ20,162507,1,1,1,0,0,0,UNCHANGED
162510g1,Zha16_no_2_tors,162510,5,5,5,0,0,0,UNCHANGED
162518a1,Zha16_no_2_tors,162518,12,12,9,3,0,0,SHRINK_ONLY
16251a1,Zha16_no_2_tors,16251,10,10,10,0,0,0,UNCHANGED
162541b1,CLZ20,162541,2,2,2,0,0,0,UNCHANGED
162555a1,Zha16_no_2_tors,162555,6,6,6,0,0,0,UNCHANGED
162561c1,Zha16_no_2_tors,162561,9,9,9,0,0,0,UNCHANGED
162566a1,Zha16_no_2_tors,162566,20,20,20,0,0,0,UNCHANGED
162570d1,Zha16_no_2_tors,162570,4,4,4,0,0,0,UNCHANGED
162587a1,Zha16_no_2_tors,162587,30,30,22,8,0,0,SHRINK_ONLY
162595a1,Zha16_no_2_tors,162595,4,4,4,0,0,0,UNCHANGED
162614b1,Zha16_no_2_tors,162614,37,37,29,8,0,0,SHRINK_ONLY
162615b1,Zha16_no_2_tors,162615,4,4,4,0,0,0,UNCHANGED
162615c1,Zha16_no_2_tors,162615,4,4,4,0,0,0,UNCHANGED
16262b1,Zha16_no_2_tors,16262,7,7,4,3,0,0,SHRINK_ONLY
162633a1,Zha16_no_2_tors,162633,5,5,5,0,0,0,UNCHANGED
162654b1,Zha16_no_2_tors,162654,7,7,7,0,0,0,UNCHANGED
162659a1,Zha16_no_2_tors,162659,9,9,6,3,0,0,SHRINK_ONLY
162673a1,CLZ20,162673,1,1,1,0,0,0,UNCHANGED
162686a1,CLZ20,162686,4,4,4,0,0,0,UNCHANGED
162699a1,Zha16_no_2_tors,162699,9,9,9,0,0,0,UNCHANGED
16269i1,Zha16_no_2_tors,16269,2,2,2,0,0,0,UNCHANGED
16269j1,Zha16_no_2_tors,16269,2,2,2,0,0,0,UNCHANGED
162714a1,Zha16_no_2_tors,162714,4,4,4,0,0,0,UNCHANGED
162722b1,Zha16_no_2_tors,162722,4,4,4,0,0,0,UNCHANGED
162722c1,Zha16_no_2_tors,162722,4,4,4,0,0,0,UNCHANGED
162742a1,Zha16_no_2_tors,162742,19,19,19,0,0,0,UNCHANGED
162743a1,CLZ20,162743,2,2,2,0,0,0,UNCHANGED
16274a1,CLZ20,16274,1,1,1,0,0,0,UNCHANGED
16274b1,Zha16_no_2_tors,16274,8,8,5,3,0,0,SHRINK_ONLY
162759e1,Zha16_no_2_tors,162759,10,10,10,0,0,0,UNCHANGED
162770b1,Zha16_no_2_tors,162770,6,6,5,1,0,0,SHRINK_ONLY
162771a1,Zha16_no_2_tors,162771,2,2,2,0,0,0,UNCHANGED
162773a1,Zha16_no_2_tors,162773,7,7,7,0,0,0,UNCHANGED
162781a1,Zha16_no_2_tors,162781,8,8,6,2,0,0,SHRINK_ONLY
162789a1,CLZ20,162789,1,1,1,0,0,0,UNCHANGED
162793a1,Zha16_no_2_tors,162793,20,20,20,0,0,0,UNCHANGED
162838a1,Zha16_no_2_tors,162838,14,14,9,5,0,0,SHRINK_ONLY
162843c1,Zha16_no_2_tors,162843,3,3,3,0,0,0,UNCHANGED
16286a1,Zha16_no_2_tors,16286,7,7,7,0,0,0,UNCHANGED
162870e1,Zha16_no_2_tors,162870,1,1,1,0,0,0,UNCHANGED
162893a1,Zha16_no_2_tors,162893,10,10,10,0,0,0,UNCHANGED
162893b1,Zha16_no_2_tors,162893,10,10,10,0,0,0,UNCHANGED
162894d1,Zha16_no_2_tors,162894,2,2,2,0,0,0,UNCHANGED
162898c1,CLZ20,162898,1,1,1,0,0,0,UNCHANGED
16289a1,Zha16_no_2_tors,16289,7,7,6,1,0,0,SHRINK_ONLY
162906e1,Zha16_no_2_tors,162906,2,2,2,0,0,0,UNCHANGED
162906g1,Zha16_no_2_tors,162906,2,2,2,0,0,0,UNCHANGED
162915n1,Zha16_no_2_tors,162915,8,8,8,0,0,0,UNCHANGED
162949a1,CLZ20,162949,1,1,1,0,0,0,UNCHANGED
162955a1,Zha16_no_2_tors,162955,4,4,4,0,0,0,UNCHANGED
162962a1,Zha16_no_2_tors,162962,10,10,9,1,0,0,SHRINK_ONLY
162966d1,Zha16_no_2_tors,162966,2,2,2,0,0,0,UNCHANGED
162969b1,Zha16_no_2_tors,162969,16,16,16,0,0,0,UNCHANGED
162970c1,Zha16_no_2_tors,162970,2,2,2,0,0,0,UNCHANGED
162970e1,Zha16_no_2_tors,162970,2,2,2,0,0,0,UNCHANGED
163011a1,Zha16_no_2_tors,163011,9,9,9,0,0,0,UNCHANGED
163013a1,Zha16_no_2_tors,163013,9,9,9,0,0,0,UNCHANGED
163029a1,Zha16_no_2_tors,163029,9,9,9,0,0,0,UNCHANGED
163037a1,Zha16_no_2_tors,163037,17,17,17,0,0,0,UNCHANGED
163058j1,Zha16_no_2_tors,163058,3,3,2,1,0,0,SHRINK_ONLY
16306e1,CLZ20,16306,2,2,2,0,0,0,UNCHANGED
163077a1,Zha16_no_2_tors,163077,11,11,11,0,0,0,UNCHANGED
163086j1,Zha16_no_2_tors,163086,1,1,1,0,0,0,UNCHANGED
163086p1,Zha16_no_2_tors,163086,1,1,1,0,0,0,UNCHANGED
163095c1,Zha16_no_2_tors,163095,4,4,4,0,0,0,UNCHANGED
163097c1,Zha16_no_2_tors,163097,19,19,14,5,0,0,SHRINK_ONLY
163101a1,Zha16_no_2_tors,163101,23,23,23,0,0,0,UNCHANGED
163115a1,Zha16_no_2_tors,163115,3,3,3,0,0,0,UNCHANGED
163130h1,Zha16_no_2_tors,163130,6,6,3,3,0,0,SHRINK_ONLY
163162b1,Zha16_no_2_tors,163162,10,10,7,3,0,0,SHRINK_ONLY
163186a1,Zha16_no_2_tors,163186,9,9,9,0,0,0,UNCHANGED
163194g1,Zha16_no_2_tors,163194,3,3,3,0,0,0,UNCHANGED
163205a1,Zha16_no_2_tors,163205,9,9,9,0,0,0,UNCHANGED
163207a1,Zha16_no_2_tors,163207,4,4,4,0,0,0,UNCHANGED
16321a1,Zha16_no_2_tors,16321,20,20,20,0,0,0,UNCHANGED
163226e1,Zha16_no_2_tors,163226,5,5,4,1,0,0,SHRINK_ONLY
163230e1,Zha16_no_2_tors,163230,1,1,1,0,0,0,UNCHANGED
163231a1,CLZ20,163231,1,1,1,0,0,0,UNCHANGED
163239a1,Zha16_no_2_tors,163239,21,21,21,0,0,0,UNCHANGED
163245c1,CLZ20,163245,2,2,2,0,0,0,UNCHANGED
163253a1,Zha16_no_2_tors,163253,22,22,22,0,0,0,UNCHANGED
163266a1,CLZ20,163266,1,1,1,0,0,0,UNCHANGED
163277a1,Zha16_no_2_tors,163277,10,10,10,0,0,0,UNCHANGED
163282b1,Zha16_no_2_tors,163282,3,3,3,0,0,0,UNCHANGED
163315c1,Zha16_no_2_tors,163315,8,8,8,0,0,0,UNCHANGED
163319a1,Zha16_no_2_tors,163319,13,13,9,4,0,0,SHRINK_ONLY
16334b1,CLZ20,16334,4,4,4,0,0,0,UNCHANGED
163398m1,Zha16_no_2_tors,163398,4,4,4,0,0,0,UNCHANGED
16341a1,Zha16_no_2_tors,16341,9,9,9,0,0,0,UNCHANGED
16342b1,Zha16_no_2_tors,16342,23,23,16,7,0,0,SHRINK_ONLY
163463a1,Zha16_no_2_tors,163463,14,14,14,0,0,0,UNCHANGED
163518b1,Zha16_no_2_tors,163518,7,7,7,0,0,0,UNCHANGED
163545a1,Zha16_no_2_tors,163545,6,6,6,0,0,0,UNCHANGED
163578c1,Zha16_no_2_tors,163578,3,3,3,0,0,0,UNCHANGED
163581b1,Zha16_no_2_tors,163581,5,5,5,0,0,0,UNCHANGED
163590bd1,Zha16_no_2_tors,163590,1,1,1,0,0,0,UNCHANGED
163590bk1,Zha16_no_2_tors,163590,1,1,1,0,0,0,UNCHANGED
163590d1,Zha16_no_2_tors,163590,1,1,1,0,0,0,UNCHANGED
163595a1,CLZ20,163595,1,1,1,0,0,0,UNCHANGED
163603a1,Zha16_no_2_tors,163603,6,6,6,0,0,0,UNCHANGED
163617a1,Zha16_no_2_tors,163617,19,19,19,0,0,0,UNCHANGED
163618m1,Zha16_no_2_tors,163618,2,2,2,0,0,0,UNCHANGED
163619a1,Zha16_no_2_tors,163619,14,14,14,0,0,0,UNCHANGED
163659b1,Zha16_no_2_tors,163659,7,7,7,0,0,0,UNCHANGED
163667a1,Zha16_no_2_tors,163667,7,7,7,0,0,0,UNCHANGED
163702g1,Zha16_no_2_tors,163702,4,4,4,0,0,0,UNCHANGED
163703a1,CLZ20,163703,1,1,1,0,0,0,UNCHANGED
163707a1,Zha16_no_2_tors,163707,6,6,6,0,0,0,UNCHANGED
163722d1,Zha16_no_2_tors,163722,4,4,4,0,0,0,UNCHANGED
