curve_label,twist,source,conductor,reason
176029a1,309,Zha16_no_2_tors,176029,NEW_GCD_3N
176029a1,417,Zha16_no_2_tors,176029,NEW_GCD_3N
176029a1,501,Zha16_no_2_tors,176029,NEW_GCD_3N
176029a1,681,Zha16_no_2_tors,176029,NEW_GCD_3N
176029a1,933,Zha16_no_2_tors,176029,NEW_GCD_3N
176054c1,201,Zha16_no_2_tors,176054,NEW_GCD_3N
176269b1,33,Zha16_no_2_tors,176269,NEW_GCD_3N
176269b1,165,Zha16_no_2_tors,176269,NEW_GCD_3N
176269b1,237,Zha16_no_2_tors,176269,NEW_GCD_3N
176269b1,381,Zha16_no_2_tors,176269,NEW_GCD_3N
176269b1,561,Zha16_no_2_tors,176269,NEW_GCD_3N
176269b1,993,Zha16_no_2_tors,176269,NEW_GCD_3N
176342a1,249,Zha16_no_2_tors,176342,NEW_GCD_3N
176342a1,321,Zha16_no_2_tors,176342,NEW_GCD_3N
176342a1,633,Zha16_no_2_tors,176342,NEW_GCD_3N
176342a1,921,Zha16_no_2_tors,176342,NEW_GCD_3N
176342a1,969,Zha16_no_2_tors,176342,NEW_GCD_3N
1763b1,21,Zha16_no_2_tors,1763,NEW_GCD_3N
1763b1,213,Zha16_no_2_tors,1763,NEW_GCD_3N
1763b1,453,Zha16_no_2_tors,1763,NEW_GCD_3N
1763b1,537,Zha16_no_2_tors,1763,NEW_GCD_3N
1763b1,573,Zha16_no_2_tors,1763,NEW_GCD_3N
1763b1,597,Zha16_no_2_tors,1763,NEW_GCD_3N
1763b1,681,Zha16_no_2_tors,1763,NEW_GCD_3N
1763b1,993,Zha16_no_2_tors,1763,NEW_GCD_3N
1763c1,21,Zha16_no_2_tors,1763,NEW_GCD_3N
1763c1,57,Zha16_no_2_tors,1763,NEW_GCD_3N
1763c1,213,Zha16_no_2_tors,1763,NEW_GCD_3N
1763c1,453,Zha16_no_2_tors,1763,NEW_GCD_3N
1763c1,633,Zha16_no_2_tors,1763,NEW_GCD_3N
1763c1,681,Zha16_no_2_tors,1763,NEW_GCD_3N
176434a1,201,Zha16_no_2_tors,176434,NEW_GCD_3N
176434b1,201,Zha16_no_2_tors,176434,NEW_GCD_3N
176483a1,33,Zha16_no_2_tors,176483,NEW_GCD_3N
176483a1,381,Zha16_no_2_tors,176483,NEW_GCD_3N
176483a1,453,Zha16_no_2_tors,176483,NEW_GCD_3N
176483a1,501,Zha16_no_2_tors,176483,NEW_GCD_3N
176483a1,753,Zha16_no_2_tors,176483,NEW_GCD_3N
176483a1,993,Zha16_no_2_tors,176483,NEW_GCD_3N
176554a1,345,Zha16_no_2_tors,176554,NEW_GCD_3N
176554a1,417,Zha16_no_2_tors,176554,NEW_GCD_3N
176554a1,681,Zha16_no_2_tors,176554,NEW_GCD_3N
176554a1,753,Zha16_no_2_tors,176554,NEW_GCD_3N
176555a1,69,Zha16_no_2_tors,176555,NEW_GCD_3N
176555a1,249,Zha16_no_2_tors,176555,NEW_GCD_3N
176555a1,321,Zha16_no_2_tors,176555,NEW_GCD_3N
176555a1,921,Zha16_no_2_tors,176555,NEW_GCD_3N
176566c1,321,Zha16_no_2_tors,176566,NEW_GCD_3N
176566c1,393,Zha16_no_2_tors,176566,NEW_GCD_3N
176566c1,417,Zha16_no_2_tors,176566,NEW_GCD_3N
176566c1,633,Zha16_no_2_tors,176566,NEW_GCD_3N
176566c1,753,Zha16_no_2_tors,176566,NEW_GCD_3N
176566c1,849,Zha16_no_2_tors,176566,NEW_GCD_3N
176627c1,177,Zha16_no_2_tors,176627,NEW_GCD_3N
176627c1,273,Zha16_no_2_tors,176627,NEW_GCD_3N
176627c1,309,Zha16_no_2_tors,176627,NEW_GCD_3N
176627c1,489,Zha16_no_2_tors,176627,NEW_GCD_3N
176627c1,573,Zha16_no_2_tors,176627,NEW_GCD_3N
176627c1,669,Zha16_no_2_tors,176627,NEW_GCD_3N
176627c1,861,Zha16_no_2_tors,176627,NEW_GCD_3N
176627c1,933,Zha16_no_2_tors,176627,NEW_GCD_3N
176678c1,33,Zha16_no_2_tors,176678,NEW_GCD_3N
176678c1,129,Zha16_no_2_tors,176678,NEW_GCD_3N
176678c1,177,Zha16_no_2_tors,176678,NEW_GCD_3N
176678c1,321,Zha16_no_2_tors,176678,NEW_GCD_3N
176678c1,393,Zha16_no_2_tors,176678,NEW_GCD_3N
176678c1,681,Zha16_no_2_tors,176678,NEW_GCD_3N
176678c1,993,Zha16_no_2_tors,176678,NEW_GCD_3N
176734a1,129,Zha16_no_2_tors,176734,NEW_GCD_3N
176734a1,897,Zha16_no_2_tors,176734,NEW_GCD_3N
176734a1,921,Zha16_no_2_tors,176734,NEW_GCD_3N
17701a1,453,Zha16_no_2_tors,17701,NEW_GCD_3N
17701a1,717,Zha16_no_2_tors,17701,NEW_GCD_3N
17701a1,753,Zha16_no_2_tors,17701,NEW_GCD_3N
177035a1,21,Zha16_no_2_tors,177035,NEW_GCD_3N
177035a1,141,Zha16_no_2_tors,177035,NEW_GCD_3N
177035a1,249,Zha16_no_2_tors,177035,NEW_GCD_3N
177035a1,681,Zha16_no_2_tors,177035,NEW_GCD_3N
177035a1,741,Zha16_no_2_tors,177035,NEW_GCD_3N
177035a1,921,Zha16_no_2_tors,177035,NEW_GCD_3N
177181a1,21,Zha16_no_2_tors,177181,NEW_GCD_3N
177181a1,33,Zha16_no_2_tors,177181,NEW_GCD_3N
177181a1,69,Zha16_no_2_tors,177181,NEW_GCD_3N
177181a1,93,Zha16_no_2_tors,177181,NEW_GCD_3N
177181a1,177,Zha16_no_2_tors,177181,NEW_GCD_3N
177181a1,201,Zha16_no_2_tors,177181,NEW_GCD_3N
177181a1,381,Zha16_no_2_tors,177181,NEW_GCD_3N
177181a1,645,Zha16_no_2_tors,177181,NEW_GCD_3N
177181a1,849,Zha16_no_2_tors,177181,NEW_GCD_3N
177181a1,861,Zha16_no_2_tors,177181,NEW_GCD_3N
177181a1,993,Zha16_no_2_tors,177181,NEW_GCD_3N
177254b1,177,Zha16_no_2_tors,177254,NEW_GCD_3N
177254d1,177,Zha16_no_2_tors,177254,NEW_GCD_3N
177266a1,393,Zha16_no_2_tors,177266,NEW_GCD_3N
177266a1,705,Zha16_no_2_tors,177266,NEW_GCD_3N
177266a1,777,Zha16_no_2_tors,177266,NEW_GCD_3N
177266a1,849,Zha16_no_2_tors,177266,NEW_GCD_3N
177562f1,753,Zha16_no_2_tors,177562,NEW_GCD_3N
177731c1,69,Zha16_no_2_tors,177731,NEW_GCD_3N
177731c1,177,Zha16_no_2_tors,177731,NEW_GCD_3N
177731c1,237,Zha16_no_2_tors,177731,NEW_GCD_3N
177731c1,573,Zha16_no_2_tors,177731,NEW_GCD_3N
177731c1,645,Zha16_no_2_tors,177731,NEW_GCD_3N
177731c1,813,Zha16_no_2_tors,177731,NEW_GCD_3N
177731c1,993,Zha16_no_2_tors,177731,NEW_GCD_3N
177790c1,921,Zha16_no_2_tors,177790,NEW_GCD_3N
177790h1,921,Zha16_no_2_tors,177790,NEW_GCD_3N
177814d1,753,Zha16_no_2_tors,177814,NEW_GCD_3N
177814d1,849,Zha16_no_2_tors,177814,NEW_GCD_3N
177814g1,753,Zha16_no_2_tors,177814,NEW_GCD_3N
177814g1,849,Zha16_no_2_tors,177814,NEW_GCD_3N
177890b1,129,Zha16_no_2_tors,177890,NEW_GCD_3N
177890b1,609,Zha16_no_2_tors,177890,NEW_GCD_3N
177890b1,681,Zha16_no_2_tors,177890,NEW_GCD_3N
177890b1,849,Zha16_no_2_tors,177890,NEW_GCD_3N
177890b1,921,Zha16_no_2_tors,177890,NEW_GCD_3N
178138d1,33,Zha16_no_2_tors,178138,NEW_GCD_3N
178138d1,177,Zha16_no_2_tors,178138,NEW_GCD_3N
178138d1,393,Zha16_no_2_tors,178138,NEW_GCD_3N
178138d1,417,Zha16_no_2_tors,178138,NEW_GCD_3N
178138d1,609,Zha16_no_2_tors,178138,NEW_GCD_3N
178138d1,633,Zha16_no_2_tors,178138,NEW_GCD_3N
178154b1,57,Zha16_no_2_tors,178154,NEW_GCD_3N
178154b1,321,Zha16_no_2_tors,178154,NEW_GCD_3N
178154b1,345,Zha16_no_2_tors,178154,NEW_GCD_3N
178162a1,249,Zha16_no_2_tors,178162,NEW_GCD_3N
178162a1,897,Zha16_no_2_tors,178162,NEW_GCD_3N
178162a1,921,Zha16_no_2_tors,178162,NEW_GCD_3N
178255a1,669,Zha16_no_2_tors,178255,NEW_GCD_3N
178298a1,57,Zha16_no_2_tors,178298,NEW_GCD_3N
178298a1,921,Zha16_no_2_tors,178298,NEW_GCD_3N
178298a1,969,Zha16_no_2_tors,178298,NEW_GCD_3N
178358a1,249,Zha16_no_2_tors,178358,NEW_GCD_3N
178358a1,393,Zha16_no_2_tors,178358,NEW_GCD_3N
178358a1,753,Zha16_no_2_tors,178358,NEW_GCD_3N
178430i1,561,Zha16_no_2_tors,178430,NEW_GCD_3N
178430i1,681,Zha16_no_2_tors,178430,NEW_GCD_3N
178430o1,561,Zha16_no_2_tors,178430,NEW_GCD_3N
178430o1,681,Zha16_no_2_tors,178430,NEW_GCD_3N
178466e1,33,Zha16_no_2_tors,178466,NEW_GCD_3N
178658e1,33,Zha16_no_2_tors,178658,NEW_GCD_3N
178658e1,177,Zha16_no_2_tors,178658,NEW_GCD_3N
178658e1,249,Zha16_no_2_tors,178658,NEW_GCD_3N
178658e1,417,Zha16_no_2_tors,178658,NEW_GCD_3N
178658e1,897,Zha16_no_2_tors,178658,NEW_GCD_3N
178658e1,921,Zha16_no_2_tors,178658,NEW_GCD_3N
178658e1,993,Zha16_no_2_tors,178658,NEW_GCD_3N
178885f1,501,Zha16_no_2_tors,178885,NEW_GCD_3N
178885f1,669,Zha16_no_2_tors,178885,NEW_GCD_3N
178885f1,681,Zha16_no_2_tors,178885,NEW_GCD_3N
178982a1,57,Zha16_no_2_tors,178982,NEW_GCD_3N
178982a1,321,Zha16_no_2_tors,178982,NEW_GCD_3N
178982a1,489,Zha16_no_2_tors,178982,NEW_GCD_3N
178982a1,609,Zha16_no_2_tors,178982,NEW_GCD_3N
178982a1,681,Zha16_no_2_tors,178982,NEW_GCD_3N
178982a1,849,Zha16_no_2_tors,178982,NEW_GCD_3N
178982a1,993,Zha16_no_2_tors,178982,NEW_GCD_3N
17906a1,393,Zha16_no_2_tors,17906,NEW_GCD_3N
17906a1,681,Zha16_no_2_tors,17906,NEW_GCD_3N
179122a1,57,Zha16_no_2_tors,179122,NEW_GCD_3N
179122a1,177,Zha16_no_2_tors,179122,NEW_GCD_3N
179122a1,633,Zha16_no_2_tors,179122,NEW_GCD_3N
179122a1,681,Zha16_no_2_tors,179122,NEW_GCD_3N
179122a1,921,Zha16_no_2_tors,179122,NEW_GCD_3N
179134a1,105,Zha16_no_2_tors,179134,NEW_GCD_3N
179134a1,321,Zha16_no_2_tors,179134,NEW_GCD_3N
179134a1,465,Zha16_no_2_tors,179134,NEW_GCD_3N
179134a1,609,Zha16_no_2_tors,179134,NEW_GCD_3N
179134a1,705,Zha16_no_2_tors,179134,NEW_GCD_3N
179134a1,849,Zha16_no_2_tors,179134,NEW_GCD_3N
179134a1,921,Zha16_no_2_tors,179134,NEW_GCD_3N
179135b1,69,Zha16_no_2_tors,179135,NEW_GCD_3N
179135b1,201,Zha16_no_2_tors,179135,NEW_GCD_3N
179386b1,57,Zha16_no_2_tors,179386,NEW_GCD_3N
179386b1,249,Zha16_no_2_tors,179386,NEW_GCD_3N
179386b1,273,Zha16_no_2_tors,179386,NEW_GCD_3N
179386b1,969,Zha16_no_2_tors,179386,NEW_GCD_3N
17941b1,177,Zha16_no_2_tors,17941,NEW_GCD_3N
17941b1,309,Zha16_no_2_tors,17941,NEW_GCD_3N
17941b1,345,Zha16_no_2_tors,17941,NEW_GCD_3N
17941b1,597,Zha16_no_2_tors,17941,NEW_GCD_3N
17941b1,669,Zha16_no_2_tors,17941,NEW_GCD_3N
17941b1,933,Zha16_no_2_tors,17941,NEW_GCD_3N
17941d1,177,Zha16_no_2_tors,17941,NEW_GCD_3N
17941d1,309,Zha16_no_2_tors,17941,NEW_GCD_3N
17941d1,345,Zha16_no_2_tors,17941,NEW_GCD_3N
17941d1,597,Zha16_no_2_tors,17941,NEW_GCD_3N
17941d1,669,Zha16_no_2_tors,17941,NEW_GCD_3N
17941d1,933,Zha16_no_2_tors,17941,NEW_GCD_3N
179542a1,201,Zha16_no_2_tors,179542,NEW_GCD_3N
179542a1,537,Zha16_no_2_tors,179542,NEW_GCD_3N
179597a1,141,Zha16_no_2_tors,179597,NEW_GCD_3N
179597a1,357,Zha16_no_2_tors,179597,NEW_GCD_3N
179597a1,573,Zha16_no_2_tors,179597,NEW_GCD_3N
179597a1,753,Zha16_no_2_tors,179597,NEW_GCD_3N
179597b1,141,Zha16_no_2_tors,179597,NEW_GCD_3N
179597b1,357,Zha16_no_2_tors,179597,NEW_GCD_3N
179597b1,573,Zha16_no_2_tors,179597,NEW_GCD_3N
179597b1,753,Zha16_no_2_tors,179597,NEW_GCD_3N
179606a1,57,Zha16_no_2_tors,179606,NEW_GCD_3N
179606a1,417,Zha16_no_2_tors,179606,NEW_GCD_3N
179606a1,753,Zha16_no_2_tors,179606,NEW_GCD_3N
17966a1,321,Zha16_no_2_tors,17966,NEW_GCD_3N
17966a1,393,Zha16_no_2_tors,17966,NEW_GCD_3N
17966a1,753,Zha16_no_2_tors,17966,NEW_GCD_3N
179677a1,21,Zha16_no_2_tors,179677,NEW_GCD_3N
179677a1,93,Zha16_no_2_tors,179677,NEW_GCD_3N
179677a1,237,Zha16_no_2_tors,179677,NEW_GCD_3N
179677a1,417,Zha16_no_2_tors,179677,NEW_GCD_3N
179677a1,429,Zha16_no_2_tors,179677,NEW_GCD_3N
179677a1,489,Zha16_no_2_tors,179677,NEW_GCD_3N
179677a1,609,Zha16_no_2_tors,179677,NEW_GCD_3N
179677a1,681,Zha16_no_2_tors,179677,NEW_GCD_3N
179677a1,789,Zha16_no_2_tors,179677,NEW_GCD_3N
179677a1,897,Zha16_no_2_tors,179677,NEW_GCD_3N
179690f1,849,Zha16_no_2_tors,179690,NEW_GCD_3N
179690p1,849,Zha16_no_2_tors,179690,NEW_GCD_3N
179929c1,105,Zha16_no_2_tors,179929,NEW_GCD_3N
179929c1,213,Zha16_no_2_tors,179929,NEW_GCD_3N
179929c1,357,Zha16_no_2_tors,179929,NEW_GCD_3N
179929c1,417,Zha16_no_2_tors,179929,NEW_GCD_3N
179929c1,453,Zha16_no_2_tors,179929,NEW_GCD_3N
179929c1,489,Zha16_no_2_tors,179929,NEW_GCD_3N
179929c1,717,Zha16_no_2_tors,179929,NEW_GCD_3N
179929c1,813,Zha16_no_2_tors,179929,NEW_GCD_3N
179998j1,393,Zha16_no_2_tors,179998,NEW_GCD_3N
179998v1,393,Zha16_no_2_tors,179998,NEW_GCD_3N
18002a1,33,Zha16_no_2_tors,18002,NEW_GCD_3N
18002a1,129,Zha16_no_2_tors,18002,NEW_GCD_3N
18002a1,249,Zha16_no_2_tors,18002,NEW_GCD_3N
18002a1,489,Zha16_no_2_tors,18002,NEW_GCD_3N
18002a1,561,Zha16_no_2_tors,18002,NEW_GCD_3N
18002a1,633,Zha16_no_2_tors,18002,NEW_GCD_3N
18002a1,849,Zha16_no_2_tors,18002,NEW_GCD_3N
180085a1,141,Zha16_no_2_tors,180085,NEW_GCD_3N
180085a1,201,Zha16_no_2_tors,180085,NEW_GCD_3N
180085a1,309,Zha16_no_2_tors,180085,NEW_GCD_3N
180085a1,321,Zha16_no_2_tors,180085,NEW_GCD_3N
180085a1,429,Zha16_no_2_tors,180085,NEW_GCD_3N
180085a1,489,Zha16_no_2_tors,180085,NEW_GCD_3N
180085a1,669,Zha16_no_2_tors,180085,NEW_GCD_3N
180085a1,849,Zha16_no_2_tors,180085,NEW_GCD_3N
180085a1,921,Zha16_no_2_tors,180085,NEW_GCD_3N
180098b1,393,Zha16_no_2_tors,180098,NEW_GCD_3N
180098b1,417,Zha16_no_2_tors,180098,NEW_GCD_3N
180098b1,633,Zha16_no_2_tors,180098,NEW_GCD_3N
180383a1,681,Zha16_no_2_tors,180383,NEW_GCD_3N
180386c1,177,Zha16_no_2_tors,180386,NEW_GCD_3N
180386c1,777,Zha16_no_2_tors,180386,NEW_GCD_3N
180698c1,57,Zha16_no_2_tors,180698,NEW_GCD_3N
180698c1,177,Zha16_no_2_tors,180698,NEW_GCD_3N
180698c1,681,Zha16_no_2_tors,180698,NEW_GCD_3N
180698c1,753,Zha16_no_2_tors,180698,NEW_GCD_3N
180698d1,57,Zha16_no_2_tors,180698,NEW_GCD_3N
180698d1,177,Zha16_no_2_tors,180698,NEW_GCD_3N
180698d1,681,Zha16_no_2_tors,180698,NEW_GCD_3N
180790c1,201,Zha16_no_2_tors,180790,NEW_GCD_3N
180829b1,489,Zha16_no_2_tors,180829,NEW_GCD_3N
180829b1,885,Zha16_no_2_tors,180829,NEW_GCD_3N
180971b1,93,Zha16_no_2_tors,180971,NEW_GCD_3N
180971b1,681,Zha16_no_2_tors,180971,NEW_GCD_3N
180971b1,813,Zha16_no_2_tors,180971,NEW_GCD_3N
180973a1,69,Zha16_no_2_tors,180973,NEW_GCD_3N
180973a1,309,Zha16_no_2_tors,180973,NEW_GCD_3N
180973a1,537,Zha16_no_2_tors,180973,NEW_GCD_3N
180973a1,573,Zha16_no_2_tors,180973,NEW_GCD_3N
180973a1,849,Zha16_no_2_tors,180973,NEW_GCD_3N
180973a1,933,Zha16_no_2_tors,180973,NEW_GCD_3N
180995a1,309,Zha16_no_2_tors,180995,NEW_GCD_3N
180995a1,381,Zha16_no_2_tors,180995,NEW_GCD_3N
180995a1,501,Zha16_no_2_tors,180995,NEW_GCD_3N
180998b1,201,Zha16_no_2_tors,180998,NEW_GCD_3N
180998b1,273,Zha16_no_2_tors,180998,NEW_GCD_3N
180998b1,489,Zha16_no_2_tors,180998,NEW_GCD_3N
180998b1,609,Zha16_no_2_tors,180998,NEW_GCD_3N
180998b1,897,Zha16_no_2_tors,180998,NEW_GCD_3N
18110a1,129,Zha16_no_2_tors,18110,NEW_GCD_3N
18110a1,201,Zha16_no_2_tors,18110,NEW_GCD_3N
18110a1,489,Zha16_no_2_tors,18110,NEW_GCD_3N
181166a1,33,Zha16_no_2_tors,181166,NEW_GCD_3N
181166a1,105,Zha16_no_2_tors,181166,NEW_GCD_3N
181166a1,129,Zha16_no_2_tors,181166,NEW_GCD_3N
181166a1,249,Zha16_no_2_tors,181166,NEW_GCD_3N
181166a1,321,Zha16_no_2_tors,181166,NEW_GCD_3N
181166a1,393,Zha16_no_2_tors,181166,NEW_GCD_3N
181166a1,489,Zha16_no_2_tors,181166,NEW_GCD_3N
181166a1,537,Zha16_no_2_tors,181166,NEW_GCD_3N
181166a1,633,Zha16_no_2_tors,181166,NEW_GCD_3N
181166a1,849,Zha16_no_2_tors,181166,NEW_GCD_3N
181226a1,417,Zha16_no_2_tors,181226,NEW_GCD_3N
181255a1,21,Zha16_no_2_tors,181255,NEW_GCD_3N
181255a1,129,Zha16_no_2_tors,181255,NEW_GCD_3N
181255a1,381,Zha16_no_2_tors,181255,NEW_GCD_3N
181255a1,609,Zha16_no_2_tors,181255,NEW_GCD_3N
181255a1,669,Zha16_no_2_tors,181255,NEW_GCD_3N
181255a1,681,Zha16_no_2_tors,181255,NEW_GCD_3N
181298b1,537,Zha16_no_2_tors,181298,NEW_GCD_3N
181355b1,501,Zha16_no_2_tors,181355,NEW_GCD_3N
181466c1,33,Zha16_no_2_tors,181466,NEW_GCD_3N
181466c1,201,Zha16_no_2_tors,181466,NEW_GCD_3N
181466c1,705,Zha16_no_2_tors,181466,NEW_GCD_3N
181486b1,681,Zha16_no_2_tors,181486,NEW_GCD_3N
181486b1,753,Zha16_no_2_tors,181486,NEW_GCD_3N
181486b1,777,Zha16_no_2_tors,181486,NEW_GCD_3N
181486b1,849,Zha16_no_2_tors,181486,NEW_GCD_3N
181859a1,33,Zha16_no_2_tors,181859,NEW_GCD_3N
181859a1,57,Zha16_no_2_tors,181859,NEW_GCD_3N
181859a1,93,Zha16_no_2_tors,181859,NEW_GCD_3N
181859a1,129,Zha16_no_2_tors,181859,NEW_GCD_3N
181859a1,165,Zha16_no_2_tors,181859,NEW_GCD_3N
181859a1,285,Zha16_no_2_tors,181859,NEW_GCD_3N
181859a1,393,Zha16_no_2_tors,181859,NEW_GCD_3N
181859a1,465,Zha16_no_2_tors,181859,NEW_GCD_3N
181859a1,489,Zha16_no_2_tors,181859,NEW_GCD_3N
181859a1,645,Zha16_no_2_tors,181859,NEW_GCD_3N
181859a1,777,Zha16_no_2_tors,181859,NEW_GCD_3N
181859a1,789,Zha16_no_2_tors,181859,NEW_GCD_3N
181859a1,993,Zha16_no_2_tors,181859,NEW_GCD_3N
181909a1,597,Zha16_no_2_tors,181909,NEW_GCD_3N
181918c1,177,Zha16_no_2_tors,181918,NEW_GCD_3N
181918c1,489,Zha16_no_2_tors,181918,NEW_GCD_3N
181918c1,609,Zha16_no_2_tors,181918,NEW_GCD_3N
181918e1,177,Zha16_no_2_tors,181918,NEW_GCD_3N
181918e1,489,Zha16_no_2_tors,181918,NEW_GCD_3N
181918e1,609,Zha16_no_2_tors,181918,NEW_GCD_3N
182005a1,249,Zha16_no_2_tors,182005,NEW_GCD_3N
182186d1,321,Zha16_no_2_tors,182186,NEW_GCD_3N
182230e1,321,Zha16_no_2_tors,182230,NEW_GCD_3N
182230e1,681,Zha16_no_2_tors,182230,NEW_GCD_3N
182230e1,849,Zha16_no_2_tors,182230,NEW_GCD_3N
182230e1,921,Zha16_no_2_tors,182230,NEW_GCD_3N
182230f1,321,Zha16_no_2_tors,182230,NEW_GCD_3N
182230f1,681,Zha16_no_2_tors,182230,NEW_GCD_3N
182230f1,849,Zha16_no_2_tors,182230,NEW_GCD_3N
182230f1,921,Zha16_no_2_tors,182230,NEW_GCD_3N
182234d1,633,Zha16_no_2_tors,182234,NEW_GCD_3N
182234d1,705,Zha16_no_2_tors,182234,NEW_GCD_3N
182354a1,849,Zha16_no_2_tors,182354,NEW_GCD_3N
18239a1,285,Zha16_no_2_tors,18239,NEW_GCD_3N
18239a1,381,Zha16_no_2_tors,18239,NEW_GCD_3N
18239a1,393,Zha16_no_2_tors,18239,NEW_GCD_3N
18239a1,537,Zha16_no_2_tors,18239,NEW_GCD_3N
182426a1,105,Zha16_no_2_tors,182426,NEW_GCD_3N
182426a1,201,Zha16_no_2_tors,182426,NEW_GCD_3N
182426a1,417,Zha16_no_2_tors,182426,NEW_GCD_3N
182426a1,705,Zha16_no_2_tors,182426,NEW_GCD_3N
182426a1,753,Zha16_no_2_tors,182426,NEW_GCD_3N
182459a1,141,Zha16_no_2_tors,182459,NEW_GCD_3N
182459a1,165,Zha16_no_2_tors,182459,NEW_GCD_3N
182459a1,285,Zha16_no_2_tors,182459,NEW_GCD_3N
182459a1,561,Zha16_no_2_tors,182459,NEW_GCD_3N
182459a1,669,Zha16_no_2_tors,182459,NEW_GCD_3N
182459a1,969,Zha16_no_2_tors,182459,NEW_GCD_3N
182459a1,993,Zha16_no_2_tors,182459,NEW_GCD_3N
182533a1,309,Zha16_no_2_tors,182533,NEW_GCD_3N
182533a1,381,Zha16_no_2_tors,182533,NEW_GCD_3N
182533a1,777,Zha16_no_2_tors,182533,NEW_GCD_3N
182533a1,861,Zha16_no_2_tors,182533,NEW_GCD_3N
182533b1,309,Zha16_no_2_tors,182533,NEW_GCD_3N
182533b1,381,Zha16_no_2_tors,182533,NEW_GCD_3N
182533b1,777,Zha16_no_2_tors,182533,NEW_GCD_3N
182533b1,861,Zha16_no_2_tors,182533,NEW_GCD_3N
182642d1,753,Zha16_no_2_tors,182642,NEW_GCD_3N
182642d1,777,Zha16_no_2_tors,182642,NEW_GCD_3N
182765a1,309,Zha16_no_2_tors,182765,NEW_GCD_3N
182795a1,69,Zha16_no_2_tors,182795,NEW_GCD_3N
182795a1,129,Zha16_no_2_tors,182795,NEW_GCD_3N
182795a1,309,Zha16_no_2_tors,182795,NEW_GCD_3N
182795a1,681,Zha16_no_2_tors,182795,NEW_GCD_3N
182795a1,789,Zha16_no_2_tors,182795,NEW_GCD_3N
182795a1,849,Zha16_no_2_tors,182795,NEW_GCD_3N
182795a1,921,Zha16_no_2_tors,182795,NEW_GCD_3N
182902a1,129,Zha16_no_2_tors,182902,NEW_GCD_3N
182902a1,561,Zha16_no_2_tors,182902,NEW_GCD_3N
182902a1,681,Zha16_no_2_tors,182902,NEW_GCD_3N
182945e1,249,Zha16_no_2_tors,182945,NEW_GCD_3N
182945e1,501,Zha16_no_2_tors,182945,NEW_GCD_3N
182c1,753,Zha16_no_2_tors,182,NEW_GCD_3N
182c1,849,Zha16_no_2_tors,182,NEW_GCD_3N
183002a1,33,Zha16_no_2_tors,183002,NEW_GCD_3N
183002a1,321,Zha16_no_2_tors,183002,NEW_GCD_3N
183002a1,897,Zha16_no_2_tors,183002,NEW_GCD_3N
183002a1,921,Zha16_no_2_tors,183002,NEW_GCD_3N
183038b1,129,Zha16_no_2_tors,183038,NEW_GCD_3N
183038b1,321,Zha16_no_2_tors,183038,NEW_GCD_3N
183038b1,393,Zha16_no_2_tors,183038,NEW_GCD_3N
183038b1,753,Zha16_no_2_tors,183038,NEW_GCD_3N
183094a1,465,Zha16_no_2_tors,183094,NEW_GCD_3N
183094a1,537,Zha16_no_2_tors,183094,NEW_GCD_3N
183094a1,681,Zha16_no_2_tors,183094,NEW_GCD_3N
183362b1,321,Zha16_no_2_tors,183362,NEW_GCD_3N
183362b1,393,Zha16_no_2_tors,183362,NEW_GCD_3N
183362b1,417,Zha16_no_2_tors,183362,NEW_GCD_3N
183469a1,309,Zha16_no_2_tors,183469,NEW_GCD_3N
183469a1,573,Zha16_no_2_tors,183469,NEW_GCD_3N
183469a1,705,Zha16_no_2_tors,183469,NEW_GCD_3N
183494a1,105,Zha16_no_2_tors,183494,NEW_GCD_3N
183494a1,633,Zha16_no_2_tors,183494,NEW_GCD_3N
183494a1,777,Zha16_no_2_tors,183494,NEW_GCD_3N
183530a1,681,Zha16_no_2_tors,183530,NEW_GCD_3N
183530a1,849,Zha16_no_2_tors,183530,NEW_GCD_3N
183674b1,33,Zha16_no_2_tors,183674,NEW_GCD_3N
183674b1,201,Zha16_no_2_tors,183674,NEW_GCD_3N
183674b1,345,Zha16_no_2_tors,183674,NEW_GCD_3N
183674b1,633,Zha16_no_2_tors,183674,NEW_GCD_3N
183674b1,681,Zha16_no_2_tors,183674,NEW_GCD_3N
183674b1,705,Zha16_no_2_tors,183674,NEW_GCD_3N
183674b1,753,Zha16_no_2_tors,183674,NEW_GCD_3N
183674b1,897,Zha16_no_2_tors,183674,NEW_GCD_3N
183674b1,993,Zha16_no_2_tors,183674,NEW_GCD_3N
183781a1,573,Zha16_no_2_tors,183781,NEW_GCD_3N
183781a1,753,Zha16_no_2_tors,183781,NEW_GCD_3N
183781b1,573,Zha16_no_2_tors,183781,NEW_GCD_3N
183781b1,753,Zha16_no_2_tors,183781,NEW_GCD_3N
183806b1,921,Zha16_no_2_tors,183806,NEW_GCD_3N
183806d1,921,Zha16_no_2_tors,183806,NEW_GCD_3N
183997d1,213,Zha16_no_2_tors,183997,NEW_GCD_3N
183997d1,573,Zha16_no_2_tors,183997,NEW_GCD_3N
184082a1,57,Zha16_no_2_tors,184082,NEW_GCD_3N
184082a1,129,Zha16_no_2_tors,184082,NEW_GCD_3N
184082a1,177,Zha16_no_2_tors,184082,NEW_GCD_3N
184082a1,849,Zha16_no_2_tors,184082,NEW_GCD_3N
184082a1,921,Zha16_no_2_tors,184082,NEW_GCD_3N
